,0,1,name
0,Price,56.9,JSWE
1,Mkt Cap,93237.0,JSWE
2,Vol,172.9,JSWE
3,P/E,8.4,JSWE
4,P/CF,8.5,JSWE
5,EPS (TTM),6.8,JSWE
6,% ch,-1.7,JSWE
7,No. of shares,1640.05,JSWE
8,% ch week,-0.9,JSWE
9,% ch 1-mth,24.8,JSWE
10,% ch 12-mth,-15.9,JSWE
11,52 week H/L,80.0/34.8,JSWE
12,52weekHigh,80.0,JSWE
13,52weekLow,34.8,JSWE
14,Indian Promoters,75.0%,JSWE
15,Foreign collaborators,0.0%,JSWE
16,Indian inst/Mut Fund,6.4%,JSWE
17,FIIs,3.9%,JSWE
18,ADR/GDR,0.0%,JSWE
19,Free float,14.8%,JSWE
20,Shareholders,139666,JSWE
21,Pledged promoter(s) holding,47.5%,JSWE
22,REGD OFF,"Jindal Mansion, 5A, Dr G Deshmukh Marg, ,Mumbai - 400 026",JSWE
23,E-MAIL,jswel.investor@jsw.in,JSWE
24,TELEPHONE,(022) 2351 3000,JSWE
25,SECTOR,POWER,JSWE
26,TR AGENT,"Karvy Computershare, 17-24, Vithalrao Nagar, Madhapur, Hyderabad-81",JSWE
27,AUDITOR,LODHA & CO.,JSWE
28,CHM, Sajjan Jindal,JSWE
29,COMP SEC, Sampath Madhavan,JSWE
30,YEAR OF INC, 1994,JSWE
31,BSE CODE, 533148,JSWE
32,FV (Rs), 10,JSWE
33,DIV YIELD (%), -,JSWE
