,0,1,name
0,Price,7.7,AKSHO
1,Mkt Cap,1164.0,AKSHO
2,Vol,42.2,AKSHO
3,P/E,-0.5,AKSHO
4,P/CF,2.6,AKSHO
5,EPS (TTM),-16.3,AKSHO
6,% ch,4.9,AKSHO
7,No. of shares,151.54,AKSHO
8,% ch week,33.3,AKSHO
9,% ch 1-mth,37.1,AKSHO
10,% ch 12-mth,13.8,AKSHO
11,52 week H/L,9.8/2.7,AKSHO
12,52weekHigh,9.8,AKSHO
13,52weekLow,2.7,AKSHO
14,Indian Promoters,16.9%,AKSHO
15,Foreign collaborators,12.9%,AKSHO
16,Indian inst/Mut Fund,0.0%,AKSHO
17,FIIs,2.0%,AKSHO
18,ADR/GDR,5.8%,AKSHO
19,Free float,62.4%,AKSHO
20,Shareholders,18377,AKSHO
21,Pledged promoter(s) holding,0.0%,AKSHO
22,REGD OFF,"F-1080, RIICO Industrial Area, Phase - III, Bhiwadi, Rajasthan - 301 019",AKSHO
23,E-MAIL,gaurav@akshoptifibre.com,AKSHO
24,TELEPHONE,(011) 2699 1508,AKSHO
25,SECTOR,TELECOM CABLES,AKSHO
26,TR AGENT,"MCS Ltd., F-65, 1st Floor, Okhla Indl. Estate, Phase-l, New Delhi-20",AKSHO
27,AUDITOR,P. C. Bindal & Co.,AKSHO
28,CHM, Kailash S. Choudhari,AKSHO
29,COMP SEC, Gaurav Mehta,AKSHO
30,YEAR OF INC, 1986,AKSHO
31,BSE CODE, 532351,AKSHO
32,FV (Rs), 5,AKSHO
33,DIV YIELD (%), 4.2,AKSHO
