,0,1,name
0,Price,211.6,HPCL
1,Mkt Cap,322245.0,HPCL
2,Vol,451.2,HPCL
3,P/E,6.9,HPCL
4,P/CF,3.6,HPCL
5,EPS (TTM),30.5,HPCL
6,% ch,-0.4,HPCL
7,No. of shares,1523.26,HPCL
8,% ch week,0.3,HPCL
9,% ch 1-mth,-7.3,HPCL
10,% ch 12-mth,-16.1,HPCL
11,52 week H/L,329.3/155.0,HPCL
12,52weekHigh,329.3,HPCL
13,52weekLow,155.0,HPCL
14,Indian Promoters,51.1%,HPCL
15,Foreign collaborators,0.0%,HPCL
16,Indian inst/Mut Fund,20.5%,HPCL
17,FIIs,12.5%,HPCL
18,ADR/GDR,0.0%,HPCL
19,Free float,15.8%,HPCL
20,Shareholders,96930,HPCL
21,Pledged promoter(s) holding,0.0%,HPCL
22,REGD OFF,"Petroleum House, 17, Jamshedji Tata Road, Mumbai - 400 020",HPCL
23,E-MAIL,hpclinvestors@hpcl.co.in,HPCL
24,TELEPHONE,(022) 2286 3204,HPCL
25,SECTOR,ENERGY SOURCES,HPCL
26,TR AGENT,"Link Intime India, C-13, Pannalal Silk Mills Cmpd., LBS Marg, Mumbai-78",HPCL
27,AUDITOR,B. K. Khare & Co.,HPCL
28,CHM, S. Roy Choudhury (MD),HPCL
29,COMP SEC, Shrikant M. Bhosekar,HPCL
30,YEAR OF INC, 1952,HPCL
31,BSE CODE, 500104,HPCL
32,FV (Rs), 10,HPCL
33,DIV YIELD (%), 7.5,HPCL
