,0,1,name
0,Price,35.3,PNB
1,Mkt Cap,65466.0,PNB
2,Vol,2278.7,PNB
3,P/E,19.5,PNB
4,P/CF,3.1,PNB
5,EPS (TTM),1.8,PNB
6,% ch,-1.0,PNB
7,No. of shares,1854.56,PNB
8,% ch week,8.8,PNB
9,% ch 1-mth,5.1,PNB
10,% ch 12-mth,-46.3,PNB
11,52 week H/L,69.6/26.3,PNB
12,52weekHigh,69.6,PNB
13,52weekLow,26.3,PNB
14,Indian Promoters,58.9%,PNB
15,Foreign collaborators,0.0%,PNB
16,Indian inst/Mut Fund,18.7%,PNB
17,FIIs,17.2%,PNB
18,ADR/GDR,0.0%,PNB
19,Free float,5.3%,PNB
20,Shareholders,215441,PNB
21,Pledged promoter(s) holding,0.0%,PNB
22,REGD OFF,"7, Bhikaiji Cama Place, New Delhi - 110 067",PNB
23,E-MAIL,hosd@pnb.co.in,PNB
24,TELEPHONE,(011) 2370 8257,PNB
25,SECTOR,BANKING,PNB
26,TR AGENT,"Beetal House, 3rd Floor, 99 Madangir, Harsukhdas Mandir, New Delhi-62",PNB
27,AUDITOR,Borkar & Muzumdar,PNB
28,CHM, K. R. kamath (MD),PNB
29,COMP SEC, A. Gopinathan,PNB
30,YEAR OF INC, 1895,PNB
31,BSE CODE, 532461,PNB
32,FV (Rs), 2,PNB
33,DIV YIELD (%), -,PNB
