,0,1,name
0,Price,16410.0,NEST
1,Mkt Cap,1582252.0,NEST
2,Vol,0.2,NEST
3,P/E,76.1,NEST
4,P/CF,81.5,NEST
5,EPS (TTM),215.8,NEST
6,% ch,-0.8,NEST
7,No. of shares,96.42,NEST
8,% ch week,-0.1,NEST
9,% ch 1-mth,-4.8,NEST
10,% ch 12-mth,32.4,NEST
11,52 week H/L,"18,301.0/12,235.0",NEST
12,52weekHigh,"18,301.0",NEST
13,52weekLow,"12,235.0",NEST
14,Indian Promoters,0.0%,NEST
15,Foreign collaborators,62.8%,NEST
16,Indian inst/Mut Fund,4.5%,NEST
17,FIIs,12.5%,NEST
18,ADR/GDR,0.0%,NEST
19,Free float,20.3%,NEST
20,Shareholders,62821,NEST
21,Pledged promoter(s) holding,0.0%,NEST
22,REGD OFF,"M-5A, Connaught Circus, New Delhi - 110 001",NEST
23,E-MAIL,investor@in.nestle.com,NEST
24,TELEPHONE,(011) 2341 8891,NEST
25,SECTOR,"BEVERAGES, FOOD & TOBACCO",NEST
26,TR AGENT,"Alankit Assignments, 2E/21, Jhandewalan Extension, New Delhi-55",NEST
27,AUDITOR,A. F. Ferguson & Co.,NEST
28,CHM, A. Helio Waszyk (MD),NEST
29,COMP SEC, B. Murli (SVP Legal),NEST
30,YEAR OF INC, 1959,NEST
31,BSE CODE, 500790,NEST
32,FV (Rs), 10,NEST
33,DIV YIELD (%), 0.7,NEST
