,0,1,name
0,Price,36.0,NRCN
1,Mkt Cap,19986.0,NRCN
2,Vol,1662.8,NRCN
3,P/E,6.2,NRCN
4,P/CF,2.6,NRCN
5,EPS (TTM),5.8,NRCN
6,% ch,-1.2,NRCN
7,No. of shares,555.93,NRCN
8,% ch week,8.9,NRCN
9,% ch 1-mth,14.5,NRCN
10,% ch 12-mth,-35.5,NRCN
11,52 week H/L,70.9/15.9,NRCN
12,52weekHigh,70.9,NRCN
13,52weekLow,15.9,NRCN
14,Indian Promoters,21.3%,NRCN
15,Foreign collaborators,0.0%,NRCN
16,Indian inst/Mut Fund,11.1%,NRCN
17,FIIs,31.5%,NRCN
18,ADR/GDR,0.0%,NRCN
19,Free float,36.1%,NRCN
20,Shareholders,66513,NRCN
21,Pledged promoter(s) holding,29.6%,NRCN
22,REGD OFF,"NCC House, Madhapur, Hyderabad - 500 081",NRCN
23,E-MAIL,ho.secr@nccltd.com,NRCN
24,TELEPHONE,(040) 2326 8888,NRCN
25,SECTOR,CONSTRUCTION,NRCN
26,TR AGENT,"Karvy Computershare, 17-24, Vithalrao Nagar, Madhapur, Hyderabad-81",NRCN
27,AUDITOR,Deloitte Haskins & Sells,NRCN
28,CHM, A. V. S. Raju,NRCN
29,COMP SEC, M. V. Srinivasa Murthy,NRCN
30,YEAR OF INC, 1990,NRCN
31,BSE CODE, 500294,NRCN
32,FV (Rs), 2,NRCN
33,DIV YIELD (%), 4.5,NRCN
