,0,1,name
0,Price,2660.2,OMDCL
1,Mkt Cap,15961.0,OMDCL
2,Vol,0.0,OMDCL
3,P/E,-20.8,OMDCL
4,P/CF,102.1,OMDCL
5,EPS (TTM),-127.8,OMDCL
6,% ch,0.7,OMDCL
7,No. of shares,6.00,OMDCL
8,% ch week,5.5,OMDCL
9,% ch 1-mth,46.3,OMDCL
10,% ch 12-mth,380.5,OMDCL
11,52 week H/L,"3,140.0/542.4",OMDCL
12,52weekHigh,"3,140.0",OMDCL
13,52weekLow,542.4,OMDCL
14,Indian Promoters,50.0%,OMDCL
15,Foreign collaborators,0.0%,OMDCL
16,Indian inst/Mut Fund,15.8%,OMDCL
17,FIIs,2.0%,OMDCL
18,ADR/GDR,0.0%,OMDCL
19,Free float,32.2%,OMDCL
20,Shareholders,15661,OMDCL
21,Pledged promoter(s) holding,0.0%,OMDCL
22,REGD OFF,"Sourav Abasan, 2nd Floor, AG-104, Sector-II, Salt Lake City, Kolkata-700 091",OMDCL
23,E-MAIL,info.birdgroup@nic.in,OMDCL
24,TELEPHONE,(033) 4016 9228,OMDCL
25,SECTOR,MINING/MINERALS,OMDCL
26,TR AGENT,"CB Management Services, P-22, Bondel Road, Kolkata-700 019",OMDCL
27,AUDITOR,L.B Jha & Co.,OMDCL
28,CHM, Ponnapalli Madhusudan,OMDCL
29,COMP SEC, S. Das,OMDCL
30,YEAR OF INC, 1918,OMDCL
31,BSE CODE, 590086,OMDCL
32,FV (Rs), 1,OMDCL
33,DIV YIELD (%), 0.0,OMDCL
