,0,1,name
0,Price,185.0,PGRID
1,Mkt Cap,967842.0,PGRID
2,Vol,5.7,PGRID
3,P/E,10.6,PGRID
4,P/CF,4.2,PGRID
5,EPS (TTM),17.4,PGRID
6,% ch,-0.1,PGRID
7,No. of shares,5231.58,PGRID
8,% ch week,3.6,PGRID
9,% ch 1-mth,1.7,PGRID
10,% ch 12-mth,-8.8,PGRID
11,52 week H/L,211.2/129.8,PGRID
12,52weekHigh,211.2,PGRID
13,52weekLow,129.8,PGRID
14,Indian Promoters,57.9%,PGRID
15,Foreign collaborators,0.0%,PGRID
16,Indian inst/Mut Fund,8.2%,PGRID
17,FIIs,26.9%,PGRID
18,ADR/GDR,0.0%,PGRID
19,Free float,7.1%,PGRID
20,Shareholders,804569,PGRID
21,Pledged promoter(s) holding,0.0%,PGRID
22,REGD OFF,"B-9, Qutab Institutional Area, Katwaria Sarai, New Delhi - 110 016",PGRID
23,E-MAIL,dtandon@powergridindia.com,PGRID
24,TELEPHONE,(0124) 257 1968,PGRID
25,SECTOR,POWER,PGRID
26,TR AGENT,"Karvy Computershare, 17-24, Vithalrao Nagar, Madhapur, Hyderabad-81",PGRID
27,AUDITOR,S. K. Mehta & Co.,PGRID
28,CHM, R. N. Nayak (MD),PGRID
29,COMP SEC, Divya Tandon,PGRID
30,YEAR OF INC, 1989,PGRID
31,BSE CODE, 532898,PGRID
32,FV (Rs), 10,PGRID
33,DIV YIELD (%), 4.7,PGRID
