,0,1,name
0,Price,122.6,PHIL
1,Mkt Cap,21119.0,PHIL
2,Vol,124.0,PHIL
3,P/E,7.4,PHIL
4,P/CF,4.7,PHIL
5,EPS (TTM),16.5,PHIL
6,% ch,-1.2,PHIL
7,No. of shares,172.33,PHIL
8,% ch week,-1.2,PHIL
9,% ch 1-mth,19.2,PHIL
10,% ch 12-mth,7.3,PHIL
11,52 week H/L,147.4/54.2,PHIL
12,52weekHigh,147.4,PHIL
13,52weekLow,54.2,PHIL
14,Indian Promoters,52.3%,PHIL
15,Foreign collaborators,0.0%,PHIL
16,Indian inst/Mut Fund,5.8%,PHIL
17,FIIs,10.1%,PHIL
18,ADR/GDR,0.0%,PHIL
19,Free float,31.8%,PHIL
20,Shareholders,32420,PHIL
21,Pledged promoter(s) holding,0.0%,PHIL
22,REGD OFF,"31, Netaji Subhas Road, Kolkata - 700 001",PHIL
23,E-MAIL,kaushik.mukherjee@rp-sg.in,PHIL
24,TELEPHONE,(033) 6625 1000,PHIL
25,SECTOR,CHEMICALS & PESTICIDES,PHIL
26,TR AGENT,"Link Intime India, 59-C Chowringhee Road, 3rd Floor, Kolkata-20",PHIL
27,AUDITOR,Price Waterhouse,PHIL
28,CHM, Sanjiv Goenka,PHIL
29,COMP SEC, Kaushik Mukherjee,PHIL
30,YEAR OF INC, 1960,PHIL
31,BSE CODE, 506590,PHIL
32,FV (Rs), 10,PHIL
33,DIV YIELD (%), 0.6,PHIL
