,0,1,name
0,Price,58.8,GOEX
1,Mkt Cap,2032.0,GOEX
2,Vol,1.5,GOEX
3,P/E,6.3,GOEX
4,P/CF,-14.0,GOEX
5,EPS (TTM),9.4,GOEX
6,% ch,0.6,GOEX
7,No. of shares,34.59,GOEX
8,% ch week,8.4,GOEX
9,% ch 1-mth,22.8,GOEX
10,% ch 12-mth,-24.8,GOEX
11,52 week H/L,96.9/27.6,GOEX
12,52weekHigh,96.9,GOEX
13,52weekLow,27.6,GOEX
14,Indian Promoters,0.0%,GOEX
15,Foreign collaborators,57.8%,GOEX
16,Indian inst/Mut Fund,11.0%,GOEX
17,FIIs,0.0%,GOEX
18,ADR/GDR,0.0%,GOEX
19,Free float,31.3%,GOEX
20,Shareholders,10911,GOEX
21,Pledged promoter(s) holding,100.0%,GOEX
22,REGD OFF,"70, Mission Road, Bangalore - 560 027",GOEX
23,E-MAIL,cs@gokaldasexports.com,GOEX
24,TELEPHONE,(080) 2222 3600,GOEX
25,SECTOR,TEXTILES,GOEX
26,TR AGENT,"Karvy Computershare, Plot 17-24, Vithalrao Nagar, Madhapur, Hyderabad-81",GOEX
27,AUDITOR,S. R. Batliboi & Co.,GOEX
28,CHM, Richard B. Saldanha,GOEX
29,COMP SEC, Ramya Kannan,GOEX
30,YEAR OF INC, 1979,GOEX
31,BSE CODE, 532630,GOEX
32,FV (Rs), 5,GOEX
33,DIV YIELD (%), -,GOEX
