,0,1,name
0,Price,13.8,AIPL
1,Mkt Cap,205.0,AIPL
2,Vol,2.6,AIPL
3,P/E,-5.4,AIPL
4,P/CF,2.0,AIPL
5,EPS (TTM),-2.5,AIPL
6,% ch,0.2,AIPL
7,No. of shares,14.84,AIPL
8,% ch week,5.1,AIPL
9,% ch 1-mth,4.0,AIPL
10,% ch 12-mth,-39.5,AIPL
11,52 week H/L,29.8/9.1,AIPL
12,52weekHigh,29.8,AIPL
13,52weekLow,9.1,AIPL
14,Indian Promoters,18.9%,AIPL
15,Foreign collaborators,0.0%,AIPL
16,Indian inst/Mut Fund,0.0%,AIPL
17,FIIs,0.1%,AIPL
18,ADR/GDR,0.0%,AIPL
19,Free float,81.1%,AIPL
20,Shareholders,22025,AIPL
21,Pledged promoter(s) holding,94.5%,AIPL
22,REGD OFF,"38, Sector - A, Zone - D, Mancheswar Indl. Estate, Bhubaneswar-10",AIPL
23,E-MAIL,sushanta.pradhan@arssgroup.in,AIPL
24,TELEPHONE,(0674) 2588 552,AIPL
25,SECTOR,CONSTRUCTION,AIPL
26,TR AGENT,"Bigshare Services, Ansa Indl. Estate, Saki Naka, Andheri (E), Mumbai-72",AIPL
27,AUDITOR,P. A. & Assoc.,AIPL
28,CHM, Subash Agarwal,AIPL
29,COMP SEC, Sushanta Pradhan,AIPL
30,YEAR OF INC, 2000,AIPL
31,BSE CODE, 533163,AIPL
32,FV (Rs), 10,AIPL
33,DIV YIELD (%), -,AIPL
