,0,1,name
0,Price,80.8,ONGC
1,Mkt Cap,1036926.0,ONGC
2,Vol,24.8,ONGC
3,P/E,7.8,ONGC
4,P/CF,1.9,ONGC
5,EPS (TTM),10.3,ONGC
6,% ch,-0.5,ONGC
7,No. of shares,12833.24,ONGC
8,% ch week,1.9,ONGC
9,% ch 1-mth,-0.2,ONGC
10,% ch 12-mth,-34.7,ONGC
11,52 week H/L,149.7/51.8,ONGC
12,52weekHigh,149.7,ONGC
13,52weekLow,51.8,ONGC
14,Indian Promoters,68.9%,ONGC
15,Foreign collaborators,0.0%,ONGC
16,Indian inst/Mut Fund,10.6%,ONGC
17,FIIs,6.9%,ONGC
18,ADR/GDR,0.0%,ONGC
19,Free float,13.6%,ONGC
20,Shareholders,473750,ONGC
21,Pledged promoter(s) holding,0.0%,ONGC
22,REGD OFF,"Jeevan Bharati, Tower II, 124, Indira Chowk, New Delhi - 110 001",ONGC
23,E-MAIL,secretariat@ongc.co.in,ONGC
24,TELEPHONE,(011) 2330 1299,ONGC
25,SECTOR,ENERGY SOURCES,ONGC
26,TR AGENT,"Karvy Computershare, 17-24, Vittal Rao Nagar, Hyderabad-81",ONGC
27,AUDITOR,Varma & Varma,ONGC
28,CHM, D. K. Sarraf (MD),ONGC
29,COMP SEC, N. K. Sinha,ONGC
30,YEAR OF INC, 1959,ONGC
31,BSE CODE, 500312,ONGC
32,FV (Rs), 5,ONGC
33,DIV YIELD (%), 8.5,ONGC
