,0,1,name
0,Price,549.2,BABS
1,Mkt Cap,9660.0,BABS
2,Vol,0.0,BABS
3,P/E,-101.4,BABS
4,P/CF,66.8,BABS
5,EPS (TTM),-5.4,BABS
6,% ch,0.7,BABS
7,No. of shares,17.59,BABS
8,% ch week,8.7,BABS
9,% ch 1-mth,-21.6,BABS
10,% ch 12-mth,-8.8,BABS
11,52 week H/L,920.0/460.1,BABS
12,52weekHigh,920.0,BABS
13,52weekLow,460.1,BABS
14,Indian Promoters,0.0%,BABS
15,Foreign collaborators,75.0%,BABS
16,Indian inst/Mut Fund,9.9%,BABS
17,FIIs,1.2%,BABS
18,ADR/GDR,0.0%,BABS
19,Free float,14.0%,BABS
20,Shareholders,8610,BABS
21,Pledged promoter(s) holding,0.0%,BABS
22,REGD OFF,"6th Floor, ABS Towers, Old Padra Road, Vadodara - 390 007",BABS
23,E-MAIL,secshare@ineosabsindia.co.in,BABS
24,TELEPHONE,(0265) 2355 861,BABS
25,SECTOR,ENERGY SOURCES,BABS
26,TR AGENT,"Link Intime India, B-102-103, 1st Flr., Shangrila Complex, Akota, Vadodara-20",BABS
27,AUDITOR,Price Waterhouse,BABS
28,CHM, Gerhard Franken,BABS
29,COMP SEC, S. M. Vaishnav,BABS
30,YEAR OF INC, 1973,BABS
31,BSE CODE, 506222,BABS
32,FV (Rs), 10,BABS
33,DIV YIELD (%), 0.4,BABS
