,0,1,name
0,Price,173.8,EXIDE
1,Mkt Cap,147730.0,EXIDE
2,Vol,7.5,EXIDE
3,P/E,22.9,EXIDE
4,P/CF,12.4,EXIDE
5,EPS (TTM),7.6,EXIDE
6,% ch,0.2,EXIDE
7,No. of shares,850.00,EXIDE
8,% ch week,5.8,EXIDE
9,% ch 1-mth,9.9,EXIDE
10,% ch 12-mth,-3.4,EXIDE
11,52 week H/L,208.8/121.9,EXIDE
12,52weekHigh,208.8,EXIDE
13,52weekLow,121.9,EXIDE
14,Indian Promoters,0.0%,EXIDE
15,Foreign collaborators,46.0%,EXIDE
16,Indian inst/Mut Fund,17.2%,EXIDE
17,FIIs,17.3%,EXIDE
18,ADR/GDR,0.0%,EXIDE
19,Free float,19.6%,EXIDE
20,Shareholders,91581,EXIDE
21,Pledged promoter(s) holding,0.0%,EXIDE
22,REGD OFF,"Exide House, 59E, Chowringhee Road, Kolkata - 700 020",EXIDE
23,E-MAIL,supriyac@exide.co.in,EXIDE
24,TELEPHONE,(033) 2283 2120,EXIDE
25,SECTOR,"AUTO ANCILLARIES,FORGINGS",EXIDE
26,TR AGENT,"CB Management Services, P-22, Bondel Road, Kolkata-19",EXIDE
27,AUDITOR,S. R. B. C & Co,EXIDE
28,CHM, R. G. Kapadia,EXIDE
29,COMP SEC, S. Coomer,EXIDE
30,YEAR OF INC, 1947,EXIDE
31,BSE CODE, 500086,EXIDE
32,FV (Rs), 1,EXIDE
33,DIV YIELD (%), 1.4,EXIDE
