,0,1,name
0,Price,84.7,BALAJI
1,Mkt Cap,8566.0,BALAJI
2,Vol,16.5,BALAJI
3,P/E,-12.8,BALAJI
4,P/CF,-10.7,BALAJI
5,EPS (TTM),-6.6,BALAJI
6,% ch,1.1,BALAJI
7,No. of shares,101.13,BALAJI
8,% ch week,-1.5,BALAJI
9,% ch 1-mth,-5.0,BALAJI
10,% ch 12-mth,73.4,BALAJI
11,52 week H/L,101.7/28.0,BALAJI
12,52weekHigh,101.7,BALAJI
13,52weekLow,28.0,BALAJI
14,Indian Promoters,42.9%,BALAJI
15,Foreign collaborators,0.0%,BALAJI
16,Indian inst/Mut Fund,0.7%,BALAJI
17,FIIs,0.6%,BALAJI
18,ADR/GDR,0.0%,BALAJI
19,Free float,55.9%,BALAJI
20,Shareholders,21501,BALAJI
21,Pledged promoter(s) holding,0.0%,BALAJI
22,REGD OFF,"C-13, Balaji House, Dalia Indl. Estate, New Link Road, Mumbai - 400 053",BALAJI
23,E-MAIL,investor@balajitelefilms.com,BALAJI
24,TELEPHONE,(022) 4069 8000,BALAJI
25,SECTOR,MEDIA,BALAJI
26,TR AGENT,"Karvy Computershare, 17-24, Vittalrao Nagar, Madhapur, Hyderabad-81",BALAJI
27,AUDITOR,Deloitte Haskins & Sells,BALAJI
28,CHM, Jeetendra Kapoor,BALAJI
29,COMP SEC, Simmi Singh Bisht,BALAJI
30,YEAR OF INC, 2000,BALAJI
31,BSE CODE, 532382,BALAJI
32,FV (Rs), 2,BALAJI
33,DIV YIELD (%), 0.5,BALAJI
