,0,1,name
0,Price,214.1,ASON
1,Mkt Cap,2627.0,ASON
2,Vol,4.3,ASON
3,P/E,11.5,ASON
4,P/CF,9.9,ASON
5,EPS (TTM),18.6,ASON
6,% ch,-0.1,ASON
7,No. of shares,12.27,ASON
8,% ch week,2.8,ASON
9,% ch 1-mth,2.2,ASON
10,% ch 12-mth,72.2,ASON
11,52 week H/L,242.8/63.1,ASON
12,52weekHigh,242.8,ASON
13,52weekLow,63.1,ASON
14,Indian Promoters,62.3%,ASON
15,Foreign collaborators,0.0%,ASON
16,Indian inst/Mut Fund,0.0%,ASON
17,FIIs,0.0%,ASON
18,ADR/GDR,0.0%,ASON
19,Free float,37.7%,ASON
20,Shareholders,5133,ASON
21,Pledged promoter(s) holding,0.0%,ASON
22,REGD OFF,"167-168, Village Indrad, Kadi Kalol Road, Dist. Mehsana, Gujarat - 382 727",ASON
23,E-MAIL,cs@asahisongwon.com,ASON
24,TELEPHONE,(02764) 300 700,ASON
25,SECTOR,PAINTS,ASON
26,TR AGENT,"Link Intime India, Shoppers Plaza, CG Rd., Navrangpura, Ahmedabad-09",ASON
27,AUDITOR,Trushit Chokshi & Assoc.,ASON
28,COMP SEC, Saji V. Joseph,ASON
29,YEAR OF INC, 1990,ASON
30,BSE CODE, 532853,ASON
31,FV (Rs), 10,ASON
32,DIV YIELD (%), 1.4,ASON
