,0,1,name
0,Price,59.6,TAKE
1,Mkt Cap,7289.0,TAKE
2,Vol,32.9,TAKE
3,P/E,-66.6,TAKE
4,P/CF,2.2,TAKE
5,EPS (TTM),-0.9,TAKE
6,% ch,2.0,TAKE
7,No. of shares,122.40,TAKE
8,% ch week,26.3,TAKE
9,% ch 1-mth,46.1,TAKE
10,% ch 12-mth,-42.5,TAKE
11,52 week H/L,137.9/37.2,TAKE
12,52weekHigh,137.9,TAKE
13,52weekLow,37.2,TAKE
14,Indian Promoters,10.5%,TAKE
15,Foreign collaborators,57.9%,TAKE
16,Indian inst/Mut Fund,0.7%,TAKE
17,FIIs,0.6%,TAKE
18,ADR/GDR,0.0%,TAKE
19,Free float,30.3%,TAKE
20,Shareholders,17774,TAKE
21,Pledged promoter(s) holding,0.0%,TAKE
22,REGD OFF,"No. 8B, Adyar Club Gate Road, Chennai - 600 028",TAKE
23,E-MAIL,lakshmicm@takesolutions.com,TAKE
24,TELEPHONE,(044) 4040 6373,TAKE
25,SECTOR,SOFTWARE,TAKE
26,TR AGENT,"Link Intime India, C13, Pannalal Silk Mills Compd., LBS Marg, Mumbai-78",TAKE
27,AUDITOR,Sundar Srini & Sridhar,TAKE
28,CHM, N. Kumar,TAKE
29,COMP SEC, Lakshmi C. M,TAKE
30,YEAR OF INC, 2000,TAKE
31,BSE CODE, 532890,TAKE
32,FV (Rs), 1,TAKE
33,DIV YIELD (%), 2.0,TAKE
