,0,1,name
0,Price,37.8,RAJTV
1,Mkt Cap,1963.0,RAJTV
2,Vol,0.0,RAJTV
3,P/E,30.9,RAJTV
4,P/CF,16.8,RAJTV
5,EPS (TTM),1.2,RAJTV
6,% ch,-1.3,RAJTV
7,No. of shares,51.92,RAJTV
8,% ch week,0.5,RAJTV
9,% ch 1-mth,11.2,RAJTV
10,% ch 12-mth,10.2,RAJTV
11,52 week H/L,52.9/28.1,RAJTV
12,52weekHigh,52.9,RAJTV
13,52weekLow,28.1,RAJTV
14,Indian Promoters,68.6%,RAJTV
15,Foreign collaborators,0.0%,RAJTV
16,Indian inst/Mut Fund,0.1%,RAJTV
17,FIIs,0.1%,RAJTV
18,ADR/GDR,0.0%,RAJTV
19,Free float,31.2%,RAJTV
20,Shareholders,7718,RAJTV
21,Pledged promoter(s) holding,7.0%,RAJTV
22,REGD OFF,"32, Poes Road, Second Street, Teynampet, Chennai - 600 018",RAJTV
23,E-MAIL,administrator@rajtvnet.in,RAJTV
24,TELEPHONE,(044) 2433 4149,RAJTV
25,SECTOR,MEDIA,RAJTV
26,TR AGENT,"Cameo Corp. Sevices, Subramaniam Bldg., 1 Club House Rd., Chennai-02",RAJTV
27,AUDITOR,Pratapkaran Paul & Co.,RAJTV
28,CHM, M. Raajhendhran (MD),RAJTV
29,COMP SEC, Joseph Cheriyan,RAJTV
30,YEAR OF INC, 1994,RAJTV
31,BSE CODE, 532826,RAJTV
32,FV (Rs), 5,RAJTV
33,DIV YIELD (%), 0.3,RAJTV
