,0,1,name
0,Price,68.7,ASOK
1,Mkt Cap,195370.0,ASOK
2,Vol,126.9,ASOK
3,P/E,81.6,ASOK
4,P/CF,6.8,ASOK
5,EPS (TTM),0.8,ASOK
6,% ch,0.3,ASOK
7,No. of shares,2845.88,ASOK
8,% ch week,9.5,ASOK
9,% ch 1-mth,36.2,ASOK
10,% ch 12-mth,8.5,ASOK
11,52 week H/L,87.5/33.7,ASOK
12,52weekHigh,87.5,ASOK
13,52weekLow,33.7,ASOK
14,Indian Promoters,0.0%,ASOK
15,Foreign collaborators,38.8%,ASOK
16,Indian inst/Mut Fund,12.1%,ASOK
17,FIIs,20.4%,ASOK
18,ADR/GDR,12.4%,ASOK
19,Free float,16.4%,ASOK
20,Shareholders,323610,ASOK
21,Pledged promoter(s) holding,13.1%,ASOK
22,REGD OFF,"1, Sardar Patel Road, Guindy, Chennai - 600 032",ASOK
23,E-MAIL,secretarial@ashokleyland.com,ASOK
24,TELEPHONE,(044) 2220 6000,ASOK
25,SECTOR,AUTOMOBILES/VEHICLES,ASOK
26,TR AGENT,"Integrated Enterprises, Kences Towers, North Usman Road, Chennai-17",ASOK
27,AUDITOR,M. S. Krishnaswami & Rajan,ASOK
28,CHM, Dheeraj G. Hinduja,ASOK
29,COMP SEC, N.Ramanathan,ASOK
30,YEAR OF INC, 1948,ASOK
31,BSE CODE, 500477,ASOK
32,FV (Rs), 1,ASOK
33,DIV YIELD (%), 4.7,ASOK
