,0,1,name
0,Price,296.2,INGL
1,Mkt Cap,9170.0,INGL
2,Vol,0.4,INGL
3,P/E,7.1,INGL
4,P/CF,4.4,INGL
5,EPS (TTM),41.4,INGL
6,% ch,0.3,INGL
7,No. of shares,30.96,INGL
8,% ch week,4.5,INGL
9,% ch 1-mth,7.0,INGL
10,% ch 12-mth,51.9,INGL
11,52 week H/L,396.8/176.2,INGL
12,52weekHigh,396.8,INGL
13,52weekLow,176.2,INGL
14,Indian Promoters,61.1%,INGL
15,Foreign collaborators,0.0%,INGL
16,Indian inst/Mut Fund,2.0%,INGL
17,FIIs,0.0%,INGL
18,ADR/GDR,0.0%,INGL
19,Free float,36.9%,INGL
20,Shareholders,33622,INGL
21,Pledged promoter(s) holding,0.9%,INGL
22,REGD OFF,"A-1, Industrial Area, Bazpur Road, Kashipur - 244 713",INGL
23,E-MAIL,compliance.officer@indiaglycols.com,INGL
24,TELEPHONE,(0120) 309 0100,INGL
25,SECTOR,CHEMICALS & PESTICIDES,INGL
26,TR AGENT,"MCS Ltd., F-65, Okhla Industrial Area, Phase-I, New Delhi-20",INGL
27,AUDITOR,Lodha & Co.,INGL
28,CHM, U. S. Bhartia (MD),INGL
29,COMP SEC, Lalit Kumar Sharma,INGL
30,YEAR OF INC, 1987,INGL
31,BSE CODE, 500201,INGL
32,FV (Rs), 10,INGL
33,DIV YIELD (%), 2.0,INGL
