,0,1,name
0,Price,78.2,TREN
1,Mkt Cap,40332.0,TREN
2,Vol,1.5,TREN
3,P/E,12.8,TREN
4,P/CF,15.9,TREN
5,EPS (TTM),6.1,TREN
6,% ch,0.4,TREN
7,No. of shares,515.76,TREN
8,% ch week,4.3,TREN
9,% ch 1-mth,42.7,TREN
10,% ch 12-mth,50.2,TREN
11,52 week H/L,88.5/28.9,TREN
12,52weekHigh,88.5,TREN
13,52weekLow,28.9,TREN
14,Indian Promoters,68.2%,TREN
15,Foreign collaborators,0.0%,TREN
16,Indian inst/Mut Fund,0.0%,TREN
17,FIIs,14.9%,TREN
18,ADR/GDR,0.0%,TREN
19,Free float,16.9%,TREN
20,Shareholders,39765,TREN
21,Pledged promoter(s) holding,0.0%,TREN
22,REGD OFF,"Deoband, District - Saharanpur, Uttar Pradesh - 247 554",TREN
23,E-MAIL,shares@trivenigroup.com,TREN
24,TELEPHONE,(0120) 4308 000,TREN
25,SECTOR,SUGAR,TREN
26,TR AGENT,"Karvy Computershare, Plot 17-24, Vithalrao Nagar, Madhapur, Hyderabad-81",TREN
27,AUDITOR,J. C. Bhalla & Co.,TREN
28,CHM, Dhruv. M. Sawhney (MD),TREN
29,COMP SEC, Geeta Bhalla,TREN
30,YEAR OF INC, 1933,TREN
31,BSE CODE, 532356,TREN
32,FV (Rs), 1,TREN
33,DIV YIELD (%), 0.4,TREN
