,0,1,name
0,Price,2228.0,ECHM
1,Mkt Cap,608371.0,ECHM
2,Vol,30.3,ECHM
3,P/E,33.8,ECHM
4,P/CF,27.9,ECHM
5,EPS (TTM),65.9,ECHM
6,% ch,2.3,ECHM
7,No. of shares,273.06,ECHM
8,% ch week,5.5,ECHM
9,% ch 1-mth,7.1,ECHM
10,% ch 12-mth,43.2,ECHM
11,52 week H/L,"2,389.0/1,246.0",ECHM
12,52weekHigh,"2,389.0",ECHM
13,52weekLow,"1,246.0",ECHM
14,Indian Promoters,55.1%,ECHM
15,Foreign collaborators,0.0%,ECHM
16,Indian inst/Mut Fund,5.1%,ECHM
17,FIIs,20.0%,ECHM
18,ADR/GDR,0.0%,ECHM
19,Free float,19.8%,ECHM
20,Shareholders,26054,ECHM
21,Pledged promoter(s) holding,0.0%,ECHM
22,REGD OFF,"3rd Floor-Select Citywalk, A-3 District Centre, Saket, New Delhi - 110 017",ECHM
23,E-MAIL,investors@eicher in,ECHM
24,TELEPHONE,(011) 4143 7600,ECHM
25,SECTOR,AUTOMOBILES/VEHICLES,ECHM
26,TR AGENT,"MCS Ltd., F-65, Okhla Indl. Area, Phase I, New Delhi - 110 020",ECHM
27,AUDITOR,Deloitte Haskins & Sells,ECHM
28,CHM, S. Sandilya,ECHM
29,COMP SEC, Lalit Malik,ECHM
30,YEAR OF INC, 1982,ECHM
31,BSE CODE, 505200,ECHM
32,FV (Rs), 10,ECHM
33,DIV YIELD (%), 0.6,ECHM
