,0,1,name
0,Price,381.2,INTE
1,Mkt Cap,42826.0,INTE
2,Vol,36.2,INTE
3,P/E,12.4,INTE
4,P/CF,7.3,INTE
5,EPS (TTM),30.7,INTE
6,% ch,-2.1,INTE
7,No. of shares,112.36,INTE
8,% ch week,-6.3,INTE
9,% ch 1-mth,20.3,INTE
10,% ch 12-mth,-13.2,INTE
11,52 week H/L,514.0/184.2,INTE
12,52weekHigh,514.0,INTE
13,52weekLow,184.2,INTE
14,Indian Promoters,22.3%,INTE
15,Foreign collaborators,0.0%,INTE
16,Indian inst/Mut Fund,12.1%,INTE
17,FIIs,37.1%,INTE
18,ADR/GDR,0.0%,INTE
19,Free float,28.6%,INTE
20,Shareholders,10280,INTE
21,Pledged promoter(s) holding,0.0%,INTE
22,REGD OFF,"4th Flr, A Wing, No: 11, Software Units Layout, Madhapur, Hyderabad - 500 081",INTE
23,E-MAIL,sudheendhra.putty@cyient.com,INTE
24,TELEPHONE,(040) 2312 4006,INTE
25,SECTOR,SOFTWARE,INTE
26,TR AGENT,"Karvy Computershare, 17-24, Vithalrao Nagar, Madhapur, Hyderabad-81",INTE
27,AUDITOR,Deloitte Haskins & Sells,INTE
28,CHM, B.V.R. Mohan Reddy,INTE
29,COMP SEC, Sudheendhra Putty,INTE
30,YEAR OF INC, 1991,INTE
31,BSE CODE, 532175,INTE
32,FV (Rs), 5,INTE
33,DIV YIELD (%), 2.3,INTE
