,0,1,name
0,Price,8800.0,HOCM
1,Mkt Cap,202664.0,HOCM
2,Vol,0.0,HOCM
3,P/E,49.8,HOCM
4,P/CF,41.9,HOCM
5,EPS (TTM),176.6,HOCM
6,% ch,0.9,HOCM
7,No. of shares,23.03,HOCM
8,% ch week,5.0,HOCM
9,% ch 1-mth,14.1,HOCM
10,% ch 12-mth,46.6,HOCM
11,52 week H/L,"8,999.0/5,610.0",HOCM
12,52weekHigh,"8,999.0",HOCM
13,52weekLow,"5,610.0",HOCM
14,Indian Promoters,0.0%,HOCM
15,Foreign collaborators,60.4%,HOCM
16,Indian inst/Mut Fund,14.4%,HOCM
17,FIIs,14.6%,HOCM
18,ADR/GDR,0.0%,HOCM
19,Free float,10.5%,HOCM
20,Shareholders,15184,HOCM
21,Pledged promoter(s) holding,0.0%,HOCM
22,REGD OFF,"Aventis House, 54/A, Mathuradas Vasanji Road, Andheri (E), Mumbai-93",HOCM
23,E-MAIL,k.subramani@sanofi.com,HOCM
24,TELEPHONE,(022) 2827 8000,HOCM
25,SECTOR,PHARMACEUTICALS,HOCM
26,TR AGENT,"Link Intime India, C13, Pannalal Silk Mills Cmpd., LBS Marg, Mumbai-78",HOCM
27,AUDITOR,S. R. Batliboi & Co.,HOCM
28,CHM, Vijay Mallya,HOCM
29,COMP SEC, K. Subramani,HOCM
30,YEAR OF INC, 1956,HOCM
31,BSE CODE, 500674,HOCM
32,FV (Rs), 10,HOCM
33,DIV YIELD (%), 1.0,HOCM
