,0,1,name
0,Price,454.4,SWMZ
1,Mkt Cap,6574.0,SWMZ
2,Vol,8.8,SWMZ
3,P/E,222.9,SWMZ
4,P/CF,11.3,SWMZ
5,EPS (TTM),2.0,SWMZ
6,% ch,0.6,SWMZ
7,No. of shares,14.47,SWMZ
8,% ch week,12.3,SWMZ
9,% ch 1-mth,17.6,SWMZ
10,% ch 12-mth,-26.6,SWMZ
11,52 week H/L,664.0/280.0,SWMZ
12,52weekHigh,664.0,SWMZ
13,52weekLow,280.0,SWMZ
14,Indian Promoters,0.0%,SWMZ
15,Foreign collaborators,44.0%,SWMZ
16,Indian inst/Mut Fund,19.8%,SWMZ
17,FIIs,0.0%,SWMZ
18,ADR/GDR,0.0%,SWMZ
19,Free float,36.2%,SWMZ
20,Shareholders,13695,SWMZ
21,Pledged promoter(s) holding,0.0%,SWMZ
22,REGD OFF,"Village Asron, District, Nawanshahar, Chandigarh - 144 533",SWMZ
23,E-MAIL,pmadan@smlisuzu.com,SWMZ
24,TELEPHONE,(0172) 2647 700 / 10,SWMZ
25,SECTOR,AUTOMOBILES/VEHICLES,SWMZ
26,TR AGENT,"MCS Ltd., Sri Venkatesh Bhawan, F-65, Okhla Indl. Area, New Delhi-20",SWMZ
27,AUDITOR,B. S. R & Co.,SWMZ
28,CHM, S. K. Tuteja,SWMZ
29,COMP SEC, Parvesh Madan,SWMZ
30,YEAR OF INC, 1983,SWMZ
31,BSE CODE, 505192,SWMZ
32,FV (Rs), 10,SWMZ
33,DIV YIELD (%), 0.7,SWMZ
