,0,1,name
0,Price,1630.3,SWRJ
1,Mkt Cap,19775.0,SWRJ
2,Vol,0.9,SWRJ
3,P/E,31.9,SWRJ
4,P/CF,19.4,SWRJ
5,EPS (TTM),51.1,SWRJ
6,% ch,-0.9,SWRJ
7,No. of shares,12.13,SWRJ
8,% ch week,5.0,SWRJ
9,% ch 1-mth,14.2,SWRJ
10,% ch 12-mth,51.4,SWRJ
11,52 week H/L,"1,700.0/807.4",SWRJ
12,52weekHigh,"1,700.0",SWRJ
13,52weekLow,807.4,SWRJ
14,Indian Promoters,50.6%,SWRJ
15,Foreign collaborators,0.0%,SWRJ
16,Indian inst/Mut Fund,10.3%,SWRJ
17,FIIs,2.5%,SWRJ
18,ADR/GDR,0.0%,SWRJ
19,Free float,36.6%,SWRJ
20,Shareholders,9881,SWRJ
21,Pledged promoter(s) holding,0.0%,SWRJ
22,REGD OFF,"Phase-IV, Industrial Area, S.A.S. Nagar (Mohali), Punjab 160 055",SWRJ
23,E-MAIL,grewal.maninder@mahindraswaraj.com,SWRJ
24,TELEPHONE,(0172) 2271 620,SWRJ
25,SECTOR,"AUTO ANCILLARIES,FORGINGS",SWRJ
26,TR AGENT,"MCS, Sri Venkatesh Bahvan F -65, 1st flr, Okhla Inds. Area, New Delhi - 110 020",SWRJ
27,AUDITOR,DAVINDER S. JAAJ & CO.,SWRJ
28,CHM, G.P. GUPTA,SWRJ
29,COMP SEC, M.S. GREWAL,SWRJ
30,YEAR OF INC, 1983,SWRJ
31,BSE CODE, 500407,SWRJ
32,FV (Rs), 10,SWRJ
33,DIV YIELD (%), 3.1,SWRJ
