,0,1,name
0,Price,88.1,IOC
1,Mkt Cap,855610.0,IOC
2,Vol,41.5,IOC
3,P/E,-19.4,IOC
4,P/CF,3.5,IOC
5,EPS (TTM),-4.5,IOC
6,% ch,-0.3,IOC
7,No. of shares,9711.81,IOC
8,% ch week,0.7,IOC
9,% ch 1-mth,-5.0,IOC
10,% ch 12-mth,-29.8,IOC
11,52 week H/L,156.0/71.2,IOC
12,52weekHigh,156.0,IOC
13,52weekLow,71.2,IOC
14,Indian Promoters,68.6%,IOC
15,Foreign collaborators,0.0%,IOC
16,Indian inst/Mut Fund,4.6%,IOC
17,FIIs,2.4%,IOC
18,ADR/GDR,0.0%,IOC
19,Free float,24.4%,IOC
20,Shareholders,179744,IOC
21,Pledged promoter(s) holding,0.0%,IOC
22,REGD OFF,"Indian Oil Bhavan, G-9, Ali Yavar Jung Marg, Bandra (E), Mumbai - 400 051",IOC
23,E-MAIL,investors@indianoil.in,IOC
24,TELEPHONE,(022) 2644 7616,IOC
25,SECTOR,ENERGY SOURCES,IOC
26,TR AGENT,"Karvy Computershare, 17-24, Vithalrao Nagar, Madhapur, Hyderabad-81",IOC
27,AUDITOR,G M Kapadia & Co.,IOC
28,CHM, B. Ashok,IOC
29,COMP SEC, Raju Ranganathan,IOC
30,YEAR OF INC, 1959,IOC
31,BSE CODE, 530965,IOC
32,FV (Rs), 10,IOC
33,DIV YIELD (%), 10.2,IOC
