,0,1,name
0,Price,6.7,ROLT
1,Mkt Cap,1109.0,ROLT
2,Vol,53.3,ROLT
3,P/E,-0.0,ROLT
4,P/CF,0.7,ROLT
5,EPS (TTM),-239.7,ROLT
6,% ch,-3.6,ROLT
7,No. of shares,165.27,ROLT
8,% ch week,-2.8,ROLT
9,% ch 1-mth,25.2,ROLT
10,% ch 12-mth,6.3,ROLT
11,52 week H/L,7.7/1.8,ROLT
12,52weekHigh,7.7,ROLT
13,52weekLow,1.8,ROLT
14,Indian Promoters,51.1%,ROLT
15,Foreign collaborators,0.0%,ROLT
16,Indian inst/Mut Fund,2.5%,ROLT
17,FIIs,13.0%,ROLT
18,ADR/GDR,0.7%,ROLT
19,Free float,32.8%,ROLT
20,Shareholders,129313,ROLT
21,Pledged promoter(s) holding,15.2%,ROLT
22,REGD OFF,"Rolta Bhavan, Rolta Technology Park, MIDC, Andheri (E), Mumbai-93",ROLT
23,E-MAIL,investor@rolta.com,ROLT
24,TELEPHONE,(022) 2926 6666,ROLT
25,SECTOR,SOFTWARE,ROLT
26,TR AGENT,"Link Intime India, C13 Pannalal Silk Mills Compd, LBS Marg, Mumbai-78",ROLT
27,AUDITOR,Walker Chandiok & Co.,ROLT
28,CHM, K. K. Singh (MD),ROLT
29,COMP SEC, Verinder Khashu,ROLT
30,YEAR OF INC, 1989,ROLT
31,BSE CODE, 500366,ROLT
32,FV (Rs), 10,ROLT
33,DIV YIELD (%), -,ROLT
