,0,1,name
0,Price,495.8,UNPS
1,Mkt Cap,378802.0,UNPS
2,Vol,3.6,UNPS
3,P/E,16.0,UNPS
4,P/CF,15.3,UNPS
5,EPS (TTM),31.0,UNPS
6,% ch,-0.3,UNPS
7,No. of shares,764.02,UNPS
8,% ch week,0.7,UNPS
9,% ch 1-mth,9.2,UNPS
10,% ch 12-mth,-9.8,UNPS
11,52 week H/L,617.6/240.3,UNPS
12,52weekHigh,617.6,UNPS
13,52weekLow,240.3,UNPS
14,Indian Promoters,29.8%,UNPS
15,Foreign collaborators,0.0%,UNPS
16,Indian inst/Mut Fund,7.1%,UNPS
17,FIIs,48.6%,UNPS
18,ADR/GDR,0.1%,UNPS
19,Free float,14.5%,UNPS
20,Shareholders,82466,UNPS
21,Pledged promoter(s) holding,8.3%,UNPS
22,REGD OFF,"3-11, G. I. D. C., Vapi, Dist. Valsad, Gujarat - 396 195",UNPS
23,E-MAIL,trivedimb@uniphos.com,UNPS
24,TELEPHONE,(0260) 240 0717,UNPS
25,SECTOR,CHEMICALS & PESTICIDES,UNPS
26,TR AGENT,"Sharepro Serv., Samhita Warehousing, 2nd Flr, Andheri (E), Mumbai-72",UNPS
27,AUDITOR,S. V. Ghatalia & Assoc.,UNPS
28,CHM, R. D. Shroff (MD),UNPS
29,COMP SEC, M. B. Trivedi,UNPS
30,YEAR OF INC, 1969,UNPS
31,BSE CODE, 512070,UNPS
32,FV (Rs), 2,UNPS
33,DIV YIELD (%), 1.1,UNPS
