,0,1,name
0,Price,189.8,SSTOP
1,Mkt Cap,15824.0,SSTOP
2,Vol,1441.2,SSTOP
3,P/E,-11.1,SSTOP
4,P/CF,4.1,SSTOP
5,EPS (TTM),-17.0,SSTOP
6,% ch,1.9,SSTOP
7,No. of shares,83.37,SSTOP
8,% ch week,13.1,SSTOP
9,% ch 1-mth,22.5,SSTOP
10,% ch 12-mth,-51.6,SSTOP
11,52 week H/L,446.6/131.4,SSTOP
12,52weekHigh,446.6,SSTOP
13,52weekLow,131.4,SSTOP
14,Indian Promoters,67.3%,SSTOP
15,Foreign collaborators,0.0%,SSTOP
16,Indian inst/Mut Fund,14.9%,SSTOP
17,FIIs,2.9%,SSTOP
18,ADR/GDR,0.0%,SSTOP
19,Free float,15.0%,SSTOP
20,Shareholders,8134,SSTOP
21,Pledged promoter(s) holding,12.6%,SSTOP
22,REGD OFF,"Eureka Towers, B Wing, 9th Floor, Mindspace, Malad (West), Mumbai - 400 064",SSTOP
23,E-MAIL,investor@shoppersstop.com,SSTOP
24,TELEPHONE,(022) 4249 7000,SSTOP
25,SECTOR,RETAIL,SSTOP
26,TR AGENT,"Karvy Computershare, e17-24, Vithalrao Nagar, Madhapur, Hyderabad-81",SSTOP
27,AUDITOR,Deloitte Haskins & Sells,SSTOP
28,CHM, Chandru L. Raheja,SSTOP
29,COMP SEC, Prashant Mehta,SSTOP
30,YEAR OF INC, 1997,SSTOP
31,BSE CODE, 532638,SSTOP
32,FV (Rs), 5,SSTOP
33,DIV YIELD (%), 0.4,SSTOP
