,0,1,name
0,Price,378.1,DCMC
1,Mkt Cap,62718.0,DCMC
2,Vol,31.6,DCMC
3,P/E,11.0,DCMC
4,P/CF,5.9,DCMC
5,EPS (TTM),34.3,DCMC
6,% ch,6.0,DCMC
7,No. of shares,165.90,DCMC
8,% ch week,6.0,DCMC
9,% ch 1-mth,11.4,DCMC
10,% ch 12-mth,-3.0,DCMC
11,52 week H/L,451.6/175.8,DCMC
12,52weekHigh,451.6,DCMC
13,52weekLow,175.8,DCMC
14,Indian Promoters,63.9%,DCMC
15,Foreign collaborators,0.0%,DCMC
16,Indian inst/Mut Fund,10.7%,DCMC
17,FIIs,1.7%,DCMC
18,ADR/GDR,0.0%,DCMC
19,Free float,23.7%,DCMC
20,Shareholders,43249,DCMC
21,Pledged promoter(s) holding,0.0%,DCMC
22,REGD OFF,"5th Floor, Kanchenjunga Building, 18, Barakhamba Road, New Delhi-01",DCMC
23,E-MAIL,ykgupta@dcmshriram.com,DCMC
24,TELEPHONE,(011) 2331 6801,DCMC
25,SECTOR,DIVERSIFIED,DCMC
26,TR AGENT,"MCS Ltd., F-65, 1st Floor, Okhla Industrial Area, Phase-l, New Delhi-20",DCMC
27,AUDITOR,Deloitte Haskins & Sells,DCMC
28,CHM, Ajay S. Shriram (Sr. MD),DCMC
29,COMP SEC, B. L. Sachdeva,DCMC
30,YEAR OF INC, 1889,DCMC
31,BSE CODE, 523367,DCMC
32,FV (Rs), 2,DCMC
33,DIV YIELD (%), 2.4,DCMC
