,0,1,name
0,Price,69.1,GSFC
1,Mkt Cap,27536.0,GSFC
2,Vol,35.3,GSFC
3,P/E,27.9,GSFC
4,P/CF,4.4,GSFC
5,EPS (TTM),2.5,GSFC
6,% ch,2.8,GSFC
7,No. of shares,398.50,GSFC
8,% ch week,12.4,GSFC
9,% ch 1-mth,14.9,GSFC
10,% ch 12-mth,-2.9,GSFC
11,52 week H/L,97.7/29.9,GSFC
12,52weekHigh,97.7,GSFC
13,52weekLow,29.9,GSFC
14,Indian Promoters,37.8%,GSFC
15,Foreign collaborators,0.0%,GSFC
16,Indian inst/Mut Fund,19.5%,GSFC
17,FIIs,18.9%,GSFC
18,ADR/GDR,0.0%,GSFC
19,Free float,23.8%,GSFC
20,Shareholders,93482,GSFC
21,Pledged promoter(s) holding,0.0%,GSFC
22,REGD OFF,"P. O. Fertilizernagar, Dist. Vadodara - 391 750",GSFC
23,E-MAIL,vishvesh@gsfcltd.com,GSFC
24,TELEPHONE,(0265) 224 2451,GSFC
25,SECTOR,FERTILIZERS,GSFC
26,TR AGENT,"MCS Ltd., Neelam Apartment, 1st Floor, Sampatrao Colony, Vadodara-07",GSFC
27,AUDITOR,Deloitte Haskins & Sells,GSFC
28,CHM, Varesh SInha,GSFC
29,COMP SEC, V. V. Vachhrajani,GSFC
30,YEAR OF INC, 1962,GSFC
31,BSE CODE, 500690,GSFC
32,FV (Rs), 2,GSFC
33,DIV YIELD (%), 3.2,GSFC
