,0,1,name
0,Price,80.0,ININFO
1,Mkt Cap,25523.0,ININFO
2,Vol,2.1,ININFO
3,P/E,2.5,ININFO
4,P/CF,4.0,ININFO
5,EPS (TTM),31.9,ININFO
6,% ch,1.3,ININFO
7,No. of shares,319.23,ININFO
8,% ch week,10.4,ININFO
9,% ch 1-mth,8.6,ININFO
10,% ch 12-mth,-31.2,ININFO
11,52 week H/L,212.8/58.2,ININFO
12,52weekHigh,212.8,ININFO
13,52weekLow,58.2,ININFO
14,Indian Promoters,30.7%,ININFO
15,Foreign collaborators,0.0%,ININFO
16,Indian inst/Mut Fund,0.8%,ININFO
17,FIIs,44.4%,ININFO
18,ADR/GDR,0.0%,ININFO
19,Free float,24.2%,ININFO
20,Shareholders,27982,ININFO
21,Pledged promoter(s) holding,0.0%,ININFO
22,REGD OFF,"IIFL House, Sun Infotech Park, B-23, Thane Indl. Area, Wagle Estate ,Thane-04",ININFO
23,E-MAIL,shareholders@indiainfoline.com,ININFO
24,TELEPHONE,(022) 4249 9000,ININFO
25,SECTOR,MISCELLANEOUS,ININFO
26,TR AGENT,"Link Intime India, C13, Pannalal Silk Mills Compd., LBS Marg, Mumbai-78",ININFO
27,AUDITOR,Sharp & Tannan Assoc.,ININFO
28,CHM, Nirmal Jain (MD),ININFO
29,COMP SEC, Sunil Lotke,ININFO
30,YEAR OF INC, 1995,ININFO
31,BSE CODE, 532636,ININFO
32,FV (Rs), 2,ININFO
33,DIV YIELD (%), 6.2,ININFO
