,0,1,name
0,Price,12.7,DHBN
1,Mkt Cap,2259.0,DHBN
2,Vol,70.9,DHBN
3,P/E,3.4,DHBN
4,P/CF,0.8,DHBN
5,EPS (TTM),3.7,DHBN
6,% ch,0.2,DHBN
7,No. of shares,177.44,DHBN
8,% ch week,1.7,DHBN
9,% ch 1-mth,-1.8,DHBN
10,% ch 12-mth,-6.9,DHBN
11,52 week H/L,18.3/7.4,DHBN
12,52weekHigh,18.3,DHBN
13,52weekLow,7.4,DHBN
14,Indian Promoters,0.0%,DHBN
15,Foreign collaborators,0.0%,DHBN
16,Indian inst/Mut Fund,0.5%,DHBN
17,FIIs,22.7%,DHBN
18,ADR/GDR,0.0%,DHBN
19,Free float,76.8%,DHBN
20,Shareholders,81558,DHBN
21,Pledged promoter(s) holding,0.0%,DHBN
22,REGD OFF,"P. B No. 9, Dhanalakshmi Buildings, Naickanal, Thrissur - 680 001",DHBN
23,E-MAIL,investors@dhanbank.co.in,DHBN
24,TELEPHONE,(0487) 6617 254,DHBN
25,SECTOR,BANKING,DHBN
26,TR AGENT,"Karvy Computershare, 17-24, Vithalrao Nagar, Madhapur, Hyderabad-81",DHBN
27,AUDITOR,Sagar & Assoc.,DHBN
28,CHM, T. Y. Prabhu,DHBN
29,COMP SEC, K. S. Krishnan,DHBN
30,YEAR OF INC, 1927,DHBN
31,BSE CODE, 532180,DHBN
32,FV (Rs), 10,DHBN
33,DIV YIELD (%), -,DHBN
