,0,1,name
0,Price,32.1,EKCL
1,Mkt Cap,3440.0,EKCL
2,Vol,65.5,EKCL
3,P/E,37.5,EKCL
4,P/CF,5.8,EKCL
5,EPS (TTM),0.9,EKCL
6,% ch,-4.9,EKCL
7,No. of shares,107.16,EKCL
8,% ch week,31.0,EKCL
9,% ch 1-mth,43.3,EKCL
10,% ch 12-mth,74.9,EKCL
11,52 week H/L,35.0/9.5,EKCL
12,52weekHigh,35.0,EKCL
13,52weekLow,9.5,EKCL
14,Indian Promoters,62.0%,EKCL
15,Foreign collaborators,1.5%,EKCL
16,Indian inst/Mut Fund,0.0%,EKCL
17,FIIs,3.9%,EKCL
18,ADR/GDR,0.0%,EKCL
19,Free float,32.6%,EKCL
20,Shareholders,47642,EKCL
21,Pledged promoter(s) holding,46.9%,EKCL
22,REGD OFF,"204, Raheja Center, Free Press Journal Marg, 214, Nariman Point, Mumbai-21",EKCL
23,E-MAIL,investors@ekc.in,EKCL
24,TELEPHONE,(022) 3026 8300 / 01,EKCL
25,SECTOR,CAPITAL GOODS,EKCL
26,TR AGENT,"Link Intime India, C-13, Pannalal Silk Mills Compound, LBS Marg, Mumbai-78",EKCL
27,AUDITOR,Dalal & Shah,EKCL
28,CHM, P. K. Khurana (MD),EKCL
29,COMP SEC, Kanika Sharma,EKCL
30,YEAR OF INC, 1978,EKCL
31,BSE CODE, 532684,EKCL
32,FV (Rs), 2,EKCL
33,DIV YIELD (%), -,EKCL
