,0,1,name
0,Price,197.5,ITC
1,Mkt Cap,2426582.0,ITC
2,Vol,13.7,ITC
3,P/E,17.0,ITC
4,P/CF,17.0,ITC
5,EPS (TTM),11.6,ITC
6,% ch,0.4,ITC
7,No. of shares,12286.49,ITC
8,% ch week,-0.6,ITC
9,% ch 1-mth,-1.1,ITC
10,% ch 12-mth,-18.6,ITC
11,52 week H/L,266.2/135.0,ITC
12,52weekHigh,266.2,ITC
13,52weekLow,135.0,ITC
14,Indian Promoters,0.0%,ITC
15,Foreign collaborators,0.0%,ITC
16,Indian inst/Mut Fund,38.7%,ITC
17,FIIs,16.7%,ITC
18,ADR/GDR,0.3%,ITC
19,Free float,44.3%,ITC
20,Shareholders,523783,ITC
21,Pledged promoter(s) holding,0.0%,ITC
22,REGD OFF,"Virginia House, 37, Jawaharlal Nehru Road, Kolkata - 700 071",ITC
23,E-MAIL,isc@itc.in,ITC
24,TELEPHONE,(033) 2288 9371,ITC
25,SECTOR,"BEVERAGES, FOOD & TOBACCO",ITC
26,TR AGENT,In-house,ITC
27,AUDITOR,Deloitte Haskins & Sells,ITC
28,CHM, Yogesh C. Deveshwar,ITC
29,COMP SEC, B. B. Chatterjee,ITC
30,YEAR OF INC, 1910,ITC
31,BSE CODE, 500875,ITC
32,FV (Rs), 1,ITC
33,DIV YIELD (%), 2.9,ITC
