,0,1,name
0,Price,437.8,TGSL
1,Mkt Cap,4673.0,TGSL
2,Vol,0.2,TGSL
3,P/E,14.2,TGSL
4,P/CF,12.4,TGSL
5,EPS (TTM),30.8,TGSL
6,% ch,5.0,TGSL
7,No. of shares,10.67,TGSL
8,% ch week,11.4,TGSL
9,% ch 1-mth,57.4,TGSL
10,% ch 12-mth,70.5,TGSL
11,52 week H/L,437.8/112.4,TGSL
12,52weekHigh,437.8,TGSL
13,52weekLow,112.4,TGSL
14,Indian Promoters,0.0%,TGSL
15,Foreign collaborators,54.6%,TGSL
16,Indian inst/Mut Fund,6.0%,TGSL
17,FIIs,1.0%,TGSL
18,ADR/GDR,0.0%,TGSL
19,Free float,38.4%,TGSL
20,Shareholders,11664,TGSL
21,Pledged promoter(s) holding,0.0%,TGSL
22,REGD OFF,"Type II, Unit-5, Dr. V.S.I Estate,Thiruvanmiyur, Chennai-600 041",TGSL
23,E-MAIL,investor@thinksoftglobal.com,TGSL
24,TELEPHONE,(044) 4392 3200,TGSL
25,SECTOR,SOFTWARE,TGSL
26,TR AGENT,"Karvy Computershare, 17-24, Vithalrao Nagar, Madhapur, Hyderabad-81",TGSL
27,AUDITOR,PKF Sridhar & Santhanam,TGSL
28,CHM, Asvini Kumar (MD),TGSL
29,COMP SEC, V. S. Navin Shushant,TGSL
30,YEAR OF INC, 1998,TGSL
31,BSE CODE, 533121,TGSL
32,FV (Rs), 10,TGSL
33,DIV YIELD (%), 5.5,TGSL
