,0,1,name
0,Price,1401.0,KOTAK
1,Mkt Cap,2574040.0,KOTAK
2,Vol,5.4,KOTAK
3,P/E,30.1,KOTAK
4,P/CF,9.8,KOTAK
5,EPS (TTM),46.5,KOTAK
6,% ch,1.0,KOTAK
7,No. of shares,1837.29,KOTAK
8,% ch week,5.4,KOTAK
9,% ch 1-mth,3.8,KOTAK
10,% ch 12-mth,-7.4,KOTAK
11,52 week H/L,"1,740.0/1,000.4",KOTAK
12,52weekHigh,"1,740.0",KOTAK
13,52weekLow,"1,000.4",KOTAK
14,Indian Promoters,43.6%,KOTAK
15,Foreign collaborators,0.0%,KOTAK
16,Indian inst/Mut Fund,1.9%,KOTAK
17,FIIs,31.7%,KOTAK
18,ADR/GDR,0.2%,KOTAK
19,Free float,22.7%,KOTAK
20,Shareholders,64886,KOTAK
21,Pledged promoter(s) holding,0.0%,KOTAK
22,REGD OFF,"27BKC, C 27, G Block, Bandra Kurla Complex, Bandra (E) , Mumbai - 400 051",KOTAK
23,E-MAIL,bina.chandarana@kotak.com,KOTAK
24,TELEPHONE,(022) 61660 000,KOTAK
25,SECTOR,BANKING,KOTAK
26,TR AGENT,"Karvy Computer, 17-24, Vithalrao Nagar, Madhapur, Hyderabad-81",KOTAK
27,AUDITOR,S. B. Billimoria & Co.,KOTAK
28,CHM, Shankar Acharya,KOTAK
29,COMP SEC, Bina Chandarana,KOTAK
30,YEAR OF INC, 1985,KOTAK
31,BSE CODE, 500247,KOTAK
32,FV (Rs), 5,KOTAK
33,DIV YIELD (%), 0.1,KOTAK
