,0,1,name
0,Price,1897.2,SCLAY
1,Mkt Cap,143960.0,SCLAY
2,Vol,3.4,SCLAY
3,P/E,1296.9,SCLAY
4,P/CF,11.2,SCLAY
5,EPS (TTM),1.5,SCLAY
6,% ch,4.2,SCLAY
7,No. of shares,75.88,SCLAY
8,% ch week,12.6,SCLAY
9,% ch 1-mth,18.0,SCLAY
10,% ch 12-mth,2.2,SCLAY
11,52 week H/L,"2,334.8/970.5",SCLAY
12,52weekHigh,"2,334.8",SCLAY
13,52weekLow,970.5,SCLAY
14,Indian Promoters,75.0%,SCLAY
15,Foreign collaborators,0.0%,SCLAY
16,Indian inst/Mut Fund,14.5%,SCLAY
17,FIIs,0.0%,SCLAY
18,ADR/GDR,0.0%,SCLAY
19,Free float,10.5%,SCLAY
20,Shareholders,15642,SCLAY
21,Pledged promoter(s) holding,0.0%,SCLAY
22,REGD OFF,"Jayalakshmi Estates, 29, Haddows Road, Chennai - 600 006",SCLAY
23,E-MAIL,r.rajaprakash@scl.co.in,SCLAY
24,TELEPHONE,(044) 2827 2233,SCLAY
25,SECTOR,"AUTO ANCILLARIES,FORGINGS",SCLAY
26,TR AGENT,In house,SCLAY
27,AUDITOR,Sundaram & Srinivasan,SCLAY
28,CHM, Venus Srinivasan (MD),SCLAY
29,COMP SEC, R. Raja Prakash,SCLAY
30,YEAR OF INC, 1962,SCLAY
31,BSE CODE, 520056,SCLAY
32,FV (Rs), 5,SCLAY
33,DIV YIELD (%), 0.5,SCLAY
