,0,1,name
0,Price,4.6,ANSAL
1,Mkt Cap,730.0,ANSAL
2,Vol,33.2,ANSAL
3,P/E,-4.3,ANSAL
4,P/CF,-0.6,ANSAL
5,EPS (TTM),-1.1,ANSAL
6,% ch,5.0,ANSAL
7,No. of shares,157.40,ANSAL
8,% ch week,6.2,ANSAL
9,% ch 1-mth,14.0,ANSAL
10,% ch 12-mth,20.8,ANSAL
11,52 week H/L,6.9/3.4,ANSAL
12,52weekHigh,6.9,ANSAL
13,52weekLow,3.4,ANSAL
14,Indian Promoters,49.1%,ANSAL
15,Foreign collaborators,0.0%,ANSAL
16,Indian inst/Mut Fund,2.8%,ANSAL
17,FIIs,13.2%,ANSAL
18,ADR/GDR,0.0%,ANSAL
19,Free float,34.9%,ANSAL
20,Shareholders,42908,ANSAL
21,Pledged promoter(s) holding,44.5%,ANSAL
22,REGD OFF,"115, Ansal Bhawan, 16, Kasturba Gandhi Marg, New Delhi - 110 001",ANSAL
23,E-MAIL,info@ansalapi.com,ANSAL
24,TELEPHONE,(011) 2335 3550,ANSAL
25,SECTOR,CONSTRUCTION,ANSAL
26,TR AGENT,"Link Intime India, A-40, 2nd Floor, Naraina Industrial Area, New Delhi - 110 028",ANSAL
27,AUDITOR,S. S Kothari Mehta & Co.,ANSAL
28,CHM, Sushil Ansal,ANSAL
29,COMP SEC, Amitav Ganguly (Sr. VP-Corp. Affairs),ANSAL
30,YEAR OF INC, 1967,ANSAL
31,BSE CODE, 500013,ANSAL
32,FV (Rs), 5,ANSAL
33,DIV YIELD (%), -,ANSAL
