,0,1,name
0,Price,1804.5,AIAE
1,Mkt Cap,170196.0,AIAE
2,Vol,1.5,AIAE
3,P/E,28.8,AIAE
4,P/CF,28.8,AIAE
5,EPS (TTM),62.6,AIAE
6,% ch,3.0,AIAE
7,No. of shares,94.32,AIAE
8,% ch week,7.9,AIAE
9,% ch 1-mth,6.7,AIAE
10,% ch 12-mth,14.8,AIAE
11,52 week H/L,"1,985.1/1,111.0",AIAE
12,52weekHigh,"1,985.1",AIAE
13,52weekLow,"1,111.0",AIAE
14,Indian Promoters,61.7%,AIAE
15,Foreign collaborators,0.0%,AIAE
16,Indian inst/Mut Fund,7.5%,AIAE
17,FIIs,24.5%,AIAE
18,ADR/GDR,0.0%,AIAE
19,Free float,6.3%,AIAE
20,Shareholders,13816,AIAE
21,Pledged promoter(s) holding,0.0%,AIAE
22,REGD OFF,"115, GVMM Estate, Odhav Road, Ahmedabad - 382 410",AIAE
23,E-MAIL,snj@aiaengineering.com,AIAE
24,TELEPHONE,(079) 2290 1078,AIAE
25,SECTOR,CAPITAL GOODS,AIAE
26,TR AGENT,"Link Intime India, C-13, Pannalal Silk Mills Cmpound, LBS Marg, Mumbai-78",AIAE
27,AUDITOR,Talati & Talati,AIAE
28,CHM, Rajendra S. Shah,AIAE
29,COMP SEC, S. N. Jetheliya,AIAE
30,YEAR OF INC, 1989,AIAE
31,BSE CODE, 532683,AIAE
32,FV (Rs), 2,AIAE
33,DIV YIELD (%), 0.5,AIAE
