,0,1,name
0,Price,1167.0,VAMP
1,Mkt Cap,11810.0,VAMP
2,Vol,0.0,VAMP
3,P/E,13.2,VAMP
4,P/CF,12.8,VAMP
5,EPS (TTM),88.3,VAMP
6,% ch,0.9,VAMP
7,No. of shares,10.12,VAMP
8,% ch week,4.1,VAMP
9,% ch 1-mth,12.2,VAMP
10,% ch 12-mth,15.3,VAMP
11,52 week H/L,"1,475.0/710.0",VAMP
12,52weekHigh,"1,475.0",VAMP
13,52weekLow,710.0,VAMP
14,Indian Promoters,47.5%,VAMP
15,Foreign collaborators,0.0%,VAMP
16,Indian inst/Mut Fund,8.2%,VAMP
17,FIIs,29.0%,VAMP
18,ADR/GDR,0.0%,VAMP
19,Free float,15.3%,VAMP
20,Shareholders,13247,VAMP
21,Pledged promoter(s) holding,0.0%,VAMP
22,REGD OFF,"Makarpura, Vadodara, Gujarat - 390 014",VAMP
23,E-MAIL,vnm_ipo@voltamptransformers.com,VAMP
24,TELEPHONE,(0265) 264 2011,VAMP
25,SECTOR,CAPITAL GOODS,VAMP
26,TR AGENT,"Link Intime India, B-102/103, Shangrila Complex, Akota, Vadodara-20",VAMP
27,AUDITOR,Chandulal M. Shah & Co.,VAMP
28,CHM, Kanubhai S. Patel (MD),VAMP
29,COMP SEC, V. N. Madhani,VAMP
30,YEAR OF INC, 1963,VAMP
31,BSE CODE, 532757,VAMP
32,FV (Rs), 10,VAMP
33,DIV YIELD (%), 1.9,VAMP
