,0,1,name
0,Price,34.8,MNGL
1,Mkt Cap,4124.0,MNGL
2,Vol,2.3,MNGL
3,P/E,6.4,MNGL
4,P/CF,5.8,MNGL
5,EPS (TTM),5.4,MNGL
6,% ch,0.6,MNGL
7,No. of shares,118.52,MNGL
8,% ch week,3.9,MNGL
9,% ch 1-mth,-1.0,MNGL
10,% ch 12-mth,24.1,MNGL
11,52 week H/L,46.4/16.4,MNGL
12,52weekHigh,46.4,MNGL
13,52weekLow,16.4,MNGL
14,Indian Promoters,38.4%,MNGL
15,Foreign collaborators,0.0%,MNGL
16,Indian inst/Mut Fund,1.4%,MNGL
17,FIIs,0.4%,MNGL
18,ADR/GDR,0.0%,MNGL
19,Free float,59.8%,MNGL
20,Shareholders,58058,MNGL
21,Pledged promoter(s) holding,10.4%,MNGL
22,REGD OFF,"Level II, UB Tower, UB City, 24, Vittal Mallya Road, Bangalore - 560 001",MNGL
23,E-MAIL,shares@mangalorechemicals.com,MNGL
24,TELEPHONE,(080) 3985 5500,MNGL
25,SECTOR,FERTILIZERS,MNGL
26,TR AGENT,"Cameo Corp. Sev., Subramaniam Bldg., 1 Club Hse Rd., Chennai-02",MNGL
27,AUDITOR,K. P. Rao & Co.,MNGL
28,CHM, Vijay Mallya,MNGL
29,COMP SEC, K. Raghuveeran,MNGL
30,YEAR OF INC, 1966,MNGL
31,BSE CODE, 530011,MNGL
32,FV (Rs), 10,MNGL
33,DIV YIELD (%), 2.9,MNGL
