,0,1,name
0,Price,2.4,SWAG
1,Mkt Cap,822.0,SWAG
2,Vol,582.3,SWAG
3,P/E,-0.1,SWAG
4,P/CF,0.9,SWAG
5,EPS (TTM),-18.7,SWAG
6,% ch,-2.9,SWAG
7,No. of shares,348.10,SWAG
8,% ch week,4.4,SWAG
9,% ch 1-mth,-7.1,SWAG
10,% ch 12-mth,-27.2,SWAG
11,52 week H/L,4.2/0.9,SWAG
12,52weekHigh,4.2,SWAG
13,52weekLow,0.9,SWAG
14,Indian Promoters,70.1%,SWAG
15,Foreign collaborators,0.0%,SWAG
16,Indian inst/Mut Fund,0.0%,SWAG
17,FIIs,0.1%,SWAG
18,ADR/GDR,0.0%,SWAG
19,Free float,29.9%,SWAG
20,Shareholders,8491,SWAG
21,Pledged promoter(s) holding,0.0%,SWAG
22,REGD OFF,"E-1/1, Arera Colony, Bhopal - 462 016",SWAG
23,E-MAIL,investor_complaint@sanwariaagro.com,SWAG
24,TELEPHONE,(0755) 429 4878,SWAG
25,SECTOR,"BEVERAGES, FOOD & TOBACCO",SWAG
26,TR AGENT,"Karvy Computer, 46, Avenue 4, St. No. 1, Banjara Hills, Hyderabad-34",SWAG
27,AUDITOR,Sunil Saraf & Assoc.,SWAG
28,CHM, Geeta Devi Agrawal,SWAG
29,COMP SEC, Nikitasha Mangal,SWAG
30,YEAR OF INC, 1991,SWAG
31,BSE CODE, 519260,SWAG
32,FV (Rs), 1,SWAG
33,DIV YIELD (%), -,SWAG
