,0,1,name
0,Price,559.6,GRNR
1,Mkt Cap,61959.0,GRNR
2,Vol,0.0,GRNR
3,P/E,36.6,GRNR
4,P/CF,29.0,GRNR
5,EPS (TTM),15.3,GRNR
6,% ch,-0.3,GRNR
7,No. of shares,110.72,GRNR
8,% ch week,7.2,GRNR
9,% ch 1-mth,16.1,GRNR
10,% ch 12-mth,-1.2,GRNR
11,52 week H/L,699.0/369.2,GRNR
12,52weekHigh,699.0,GRNR
13,52weekLow,369.2,GRNR
14,Indian Promoters,7.7%,GRNR
15,Foreign collaborators,51.3%,GRNR
16,Indian inst/Mut Fund,10.1%,GRNR
17,FIIs,3.0%,GRNR
18,ADR/GDR,0.0%,GRNR
19,Free float,27.9%,GRNR
20,Shareholders,12133,GRNR
21,Pledged promoter(s) holding,0.0%,GRNR
22,REGD OFF,"Leela Business Park, 5th Level, Marol, Andheri (E), Mumbai-400 059",GRNR
23,E-MAIL,sharecmpt.gno@saint-gobain.com,GRNR
24,TELEPHONE,(022) 4021 2121,GRNR
25,SECTOR,CAPITAL GOODS,GRNR
26,TR AGENT,"TSR Darashaw, 6-10, H. Moosa Patrawala Estate, E. Moses Rd., Mumbai-11",GRNR
27,AUDITOR,Kalyaniwalla & Mistry,GRNR
28,CHM, P. Shah,GRNR
29,COMP SEC, K. Visweswaran,GRNR
30,YEAR OF INC, 1950,GRNR
31,BSE CODE, 506076,GRNR
32,FV (Rs), 5,GRNR
33,DIV YIELD (%), 1.1,GRNR
