,0,1,name
0,Price,838.9,WDIA
1,Mkt Cap,18438.0,WDIA
2,Vol,0.0,WDIA
3,P/E,28.9,WDIA
4,P/CF,22.9,WDIA
5,EPS (TTM),29.1,WDIA
6,% ch,1.0,WDIA
7,No. of shares,21.98,WDIA
8,% ch week,4.4,WDIA
9,% ch 1-mth,12.7,WDIA
10,% ch 12-mth,-16.4,WDIA
11,52 week H/L,"1,227.4/601.0",WDIA
12,52weekHigh,"1,227.4",WDIA
13,52weekLow,601.0,WDIA
14,Indian Promoters,0.0%,WDIA
15,Foreign collaborators,75.0%,WDIA
16,Indian inst/Mut Fund,14.6%,WDIA
17,FIIs,0.0%,WDIA
18,ADR/GDR,0.0%,WDIA
19,Free float,10.4%,WDIA
20,Shareholders,5531,WDIA
21,Pledged promoter(s) holding,0.0%,WDIA
22,REGD OFF,"8/9th Mile, Tumkur Road, Bangalore - 560 073",WDIA
23,E-MAIL,kundan.lal@kennametal.com,WDIA
24,TELEPHONE,(080) 2839 4321,WDIA
25,SECTOR,CAPITAL GOODS,WDIA
26,TR AGENT,"Integrated Ent., 30, Ramana Residency, 4th Cross, Malleswaram, Bangalore-03",WDIA
27,AUDITOR,Price Waterhouse,WDIA
28,CHM, M. N. Bhagwat,WDIA
29,COMP SEC, Kundan K. Lal,WDIA
30,YEAR OF INC, 1964,WDIA
31,BSE CODE, 505890,WDIA
32,FV (Rs), 10,WDIA
33,DIV YIELD (%), 0.2,WDIA
