,0,1,name
0,Price,41.1,NRSP
1,Mkt Cap,1481.0,NRSP
2,Vol,2.8,NRSP
3,P/E,-2.8,NRSP
4,P/CF,2.4,NRSP
5,EPS (TTM),-14.8,NRSP
6,% ch,0.4,NRSP
7,No. of shares,36.07,NRSP
8,% ch week,3.0,NRSP
9,% ch 1-mth,20.0,NRSP
10,% ch 12-mth,-16.6,NRSP
11,52 week H/L,57.4/22.1,NRSP
12,52weekHigh,57.4,NRSP
13,52weekLow,22.1,NRSP
14,Indian Promoters,64.8%,NRSP
15,Foreign collaborators,0.0%,NRSP
16,Indian inst/Mut Fund,0.0%,NRSP
17,FIIs,0.1%,NRSP
18,ADR/GDR,0.0%,NRSP
19,Free float,35.1%,NRSP
20,Shareholders,39677,NRSP
21,Pledged promoter(s) holding,0.0%,NRSP
22,REGD OFF,"373, Industrial Area - A, Ludhiana - 141 003",NRSP
23,E-MAIL,gredressalnsml@owmnahar.com,NRSP
24,TELEPHONE,(0161) 2600 701,NRSP
25,SECTOR,TEXTILES,NRSP
26,TR AGENT,"Alankit Assignments, Alankit House, 2E/21, Jhandewalan Extn., Delhi-55",NRSP
27,AUDITOR,Gupta Vigg & Co.,NRSP
28,CHM, Jawahar Lal Oswal,NRSP
29,COMP SEC, Brij Sharma,NRSP
30,YEAR OF INC, 1980,NRSP
31,BSE CODE, 500296,NRSP
32,FV (Rs), 5,NRSP
33,DIV YIELD (%), 1.2,NRSP
