,0,1,name
0,Price,118.8,WSGJ
1,Mkt Cap,31253.0,WSGJ
2,Vol,4.3,WSGJ
3,P/E,6.4,WSGJ
4,P/CF,7.7,WSGJ
5,EPS (TTM),18.5,WSGJ
6,% ch,1.2,WSGJ
7,No. of shares,263.18,WSGJ
8,% ch week,8.8,WSGJ
9,% ch 1-mth,47.2,WSGJ
10,% ch 12-mth,4.4,WSGJ
11,52 week H/L,233.7/55.0,WSGJ
12,52weekHigh,233.7,WSGJ
13,52weekLow,55.0,WSGJ
14,Indian Promoters,36.0%,WSGJ
15,Foreign collaborators,2.4%,WSGJ
16,Indian inst/Mut Fund,8.4%,WSGJ
17,FIIs,6.5%,WSGJ
18,ADR/GDR,8.8%,WSGJ
19,Free float,37.9%,WSGJ
20,Shareholders,63268,WSGJ
21,Pledged promoter(s) holding,0.0%,WSGJ
22,REGD OFF,"Village Versamedi, Tal. Anjar, Dist Kutch, Gujarat - 370 110",WSGJ
23,E-MAIL,pradeep_joshi@welspun.com,WSGJ
24,TELEPHONE,(022) 6613 6000,WSGJ
25,SECTOR,CAPITAL GOODS,WSGJ
26,TR AGENT,"Link Intime India, C-13, Pannalal Silk Mills Cmpd., LBS Marg, Mumbai-78",WSGJ
27,AUDITOR,MGB & Co.,WSGJ
28,CHM, B. K. Goenka,WSGJ
29,COMP SEC, Pradeep Joshi,WSGJ
30,YEAR OF INC, 1995,WSGJ
31,BSE CODE, 532144,WSGJ
32,FV (Rs), 5,WSGJ
33,DIV YIELD (%), 0.4,WSGJ
