,0,1,name
0,Price,33.9,GBN
1,Mkt Cap,58031.0,GBN
2,Vol,567.9,GBN
3,P/E,15.4,GBN
4,P/CF,18.9,GBN
5,EPS (TTM),2.2,GBN
6,% ch,-3.4,GBN
7,No. of shares,1714.36,GBN
8,% ch week,2.9,GBN
9,% ch 1-mth,-6.4,GBN
10,% ch 12-mth,71.0,GBN
11,52 week H/L,41.7/11.9,GBN
12,52weekHigh,41.7,GBN
13,52weekLow,11.9,GBN
14,Indian Promoters,60.4%,GBN
15,Foreign collaborators,0.0%,GBN
16,Indian inst/Mut Fund,3.2%,GBN
17,FIIs,8.5%,GBN
18,ADR/GDR,0.0%,GBN
19,Free float,27.9%,GBN
20,Shareholders,83662,GBN
21,Pledged promoter(s) holding,0.0%,GBN
22,REGD OFF,"503, 504 & 507, 5th Floor, Mercantile House, 15, KGM, New Delhi - 110 001",GBN
23,E-MAIL,hitesh.jain@network18online.com,GBN
24,TELEPHONE,(0120) 434 1818,GBN
25,SECTOR,MEDIA,GBN
26,TR AGENT,"Link Intime India, Community Centre, Naraina Indl. Area, Phase I, New Delhi-28",GBN
27,AUDITOR,Deloitte Haskins & Sells,GBN
28,CHM, Manoj Mohanka,GBN
29,COMP SEC, Hitesh Kumar Jain,GBN
30,YEAR OF INC, 2005,GBN
31,BSE CODE, 532800,GBN
32,FV (Rs), 2,GBN
33,DIV YIELD (%), -,GBN
