,0,1,name
0,Price,476.0,SNFS
1,Mkt Cap,100022.0,SNFS
2,Vol,0.2,SNFS
3,P/E,31.9,SNFS
4,P/CF,17.0,SNFS
5,EPS (TTM),14.9,SNFS
6,% ch,0.3,SNFS
7,No. of shares,210.13,SNFS
8,% ch week,4.5,SNFS
9,% ch 1-mth,18.8,SNFS
10,% ch 12-mth,16.5,SNFS
11,52 week H/L,533.0/249.0,SNFS
12,52weekHigh,533.0,SNFS
13,52weekLow,249.0,SNFS
14,Indian Promoters,49.5%,SNFS
15,Foreign collaborators,0.0%,SNFS
16,Indian inst/Mut Fund,19.3%,SNFS
17,FIIs,1.4%,SNFS
18,ADR/GDR,0.0%,SNFS
19,Free float,29.8%,SNFS
20,Shareholders,38825,SNFS
21,Pledged promoter(s) holding,0.0%,SNFS
22,REGD OFF,"98A, 7th floor, Dr. Radhakrishnan Salai, Mylapore, Chennai - 600 004",SNFS
23,E-MAIL,vgj@corp.sfl.co.in,SNFS
24,TELEPHONE,(044) 2847 8500,SNFS
25,SECTOR,"AUTO ANCILLARIES,FORGINGS",SNFS
26,TR AGENT,"Integrated Enterprises, II Flr., Kences Tower, North Usman Rd., Chennai - 17",SNFS
27,AUDITOR,Sundaram & Srinivasan,SNFS
28,CHM, Suresh Krishna (MD),SNFS
29,COMP SEC, V. G. Jaganathan,SNFS
30,YEAR OF INC, 1962,SNFS
31,BSE CODE, 500403,SNFS
32,FV (Rs), 1,SNFS
33,DIV YIELD (%), 1.1,SNFS
