,0,1,name
0,Price,61.1,FSRC
1,Mkt Cap,40710.0,FSRC
2,Vol,584.9,FSRC
3,P/E,12.0,FSRC
4,P/CF,10.4,FSRC
5,EPS (TTM),5.1,FSRC
6,% ch,2.3,FSRC
7,No. of shares,666.29,FSRC
8,% ch week,15.5,FSRC
9,% ch 1-mth,37.1,FSRC
10,% ch 12-mth,27.7,FSRC
11,52 week H/L,62.2/20.7,FSRC
12,52weekHigh,62.2,FSRC
13,52weekLow,20.7,FSRC
14,Indian Promoters,56.1%,FSRC
15,Foreign collaborators,0.0%,FSRC
16,Indian inst/Mut Fund,6.7%,FSRC
17,FIIs,9.1%,FSRC
18,ADR/GDR,0.0%,FSRC
19,Free float,28.0%,FSRC
20,Shareholders,146412,FSRC
21,Pledged promoter(s) holding,0.0%,FSRC
22,REGD OFF,"5th Floor, Paradigm 'B' Wing, Mindspace, Link Road, Malad (West), Mumbai - 400 064",FSRC
23,E-MAIL,complianceofficer@firstsource.com,FSRC
24,TELEPHONE,(022) 6666 0888,FSRC
25,SECTOR,SOFTWARE,FSRC
26,TR AGENT,"3i Infotech, International Infotech Park, Vashi, Navi Mumbai-03",FSRC
27,AUDITOR,B. S. R & Co,FSRC
28,CHM, Sanjiv Goenka,FSRC
29,COMP SEC, Sanjay Gupta,FSRC
30,YEAR OF INC, 2001,FSRC
31,BSE CODE, 532809,FSRC
32,FV (Rs), 10,FSRC
33,DIV YIELD (%), 2.5,FSRC
