,0,1,name
0,Price,4934.3,HAWK
1,Mkt Cap,26102.0,HAWK
2,Vol,3.8,HAWK
3,P/E,40.0,HAWK
4,P/CF,44.8,HAWK
5,EPS (TTM),123.3,HAWK
6,% ch,0.9,HAWK
7,No. of shares,5.29,HAWK
8,% ch week,3.9,HAWK
9,% ch 1-mth,20.6,HAWK
10,% ch 12-mth,72.5,HAWK
11,52 week H/L,"5,540.0/2,710.5",HAWK
12,52weekHigh,"5,540.0",HAWK
13,52weekLow,"2,710.5",HAWK
14,Indian Promoters,48.8%,HAWK
15,Foreign collaborators,7.2%,HAWK
16,Indian inst/Mut Fund,6.7%,HAWK
17,FIIs,0.2%,HAWK
18,ADR/GDR,0.0%,HAWK
19,Free float,37.1%,HAWK
20,Shareholders,11069,HAWK
21,Pledged promoter(s) holding,0.0%,HAWK
22,REGD OFF,"Maker Tower F 101, Cuffe Parade, Mumbai 400 005",HAWK
23,E-MAIL,cosec@hawkinscookers.com,HAWK
24,TELEPHONE,(022) 2218 6607,HAWK
25,SECTOR,CONSUMER DURABLES,HAWK
26,TR AGENT,"Link Intime India, C13, Pannalal Silk Mills Compd., LBS Marg, Mumbai-78",HAWK
27,AUDITOR,Deloitte Haskins & Sells,HAWK
28,CHM, Brahm Vasudeva,HAWK
29,COMP SEC, Hutoxi Bhesania,HAWK
30,YEAR OF INC, 1959,HAWK
31,BSE CODE, 508486,HAWK
32,FV (Rs), 10,HAWK
33,DIV YIELD (%), 1.6,HAWK
