,0,1,name
0,Price,66.1,KOPD
1,Mkt Cap,1963.0,KOPD
2,Vol,1.2,KOPD
3,P/E,6.4,KOPD
4,P/CF,1.6,KOPD
5,EPS (TTM),10.4,KOPD
6,% ch,1.6,KOPD
7,No. of shares,29.69,KOPD
8,% ch week,4.2,KOPD
9,% ch 1-mth,6.8,KOPD
10,% ch 12-mth,15.8,KOPD
11,52 week H/L,104.7/29.1,KOPD
12,52weekHigh,104.7,KOPD
13,52weekLow,29.1,KOPD
14,Indian Promoters,75.0%,KOPD
15,Foreign collaborators,0.0%,KOPD
16,Indian inst/Mut Fund,0.0%,KOPD
17,FIIs,0.0%,KOPD
18,ADR/GDR,0.0%,KOPD
19,Free float,25.0%,KOPD
20,Shareholders,7011,KOPD
21,Pledged promoter(s) holding,0.0%,KOPD
22,REGD OFF,"Pan Parag House, 24/19, The Mall, Kanpur - 208 001",KOPD
23,E-MAIL,rkgupta@kothariproducts.in,KOPD
24,TELEPHONE,(0512) 2312 171,KOPD
25,SECTOR,MISCELLANEOUS,KOPD
26,TR AGENT,"Alankit Assignments, Alankit House, 2E/21, Jhandewalan Extn., Delhi-55",KOPD
27,AUDITOR,Mehrotra & Mehrotra,KOPD
28,CHM, Deepak Kothari (MD),KOPD
29,COMP SEC, Raj Kumar Gupta,KOPD
30,YEAR OF INC, 1984,KOPD
31,BSE CODE, 530299,KOPD
32,FV (Rs), 10,KOPD
33,DIV YIELD (%), 1.5,KOPD
