,0,1,name
0,Price,575.0,BRGR
1,Mkt Cap,558337.0,BRGR
2,Vol,5.6,BRGR
3,P/E,84.0,BRGR
4,P/CF,87.8,BRGR
5,EPS (TTM),6.8,BRGR
6,% ch,0.9,BRGR
7,No. of shares,971.02,BRGR
8,% ch week,6.2,BRGR
9,% ch 1-mth,9.6,BRGR
10,% ch 12-mth,57.5,BRGR
11,52 week H/L,597.5/356.7,BRGR
12,52weekHigh,597.5,BRGR
13,52weekLow,356.7,BRGR
14,Indian Promoters,60.5%,BRGR
15,Foreign collaborators,14.5%,BRGR
16,Indian inst/Mut Fund,2.6%,BRGR
17,FIIs,11.9%,BRGR
18,ADR/GDR,0.0%,BRGR
19,Free float,10.5%,BRGR
20,Shareholders,34402,BRGR
21,Pledged promoter(s) holding,0.0%,BRGR
22,REGD OFF,"Berger House, 129, Park Street, Kolkata - 700 017",BRGR
23,E-MAIL,consumerfeedback@bergerindia.com,BRGR
24,TELEPHONE,(033) 2249 9754,BRGR
25,SECTOR,PAINTS,BRGR
26,TR AGENT,"C B Management Services, P-22 Bondel Road, Kolkata - 700 019",BRGR
27,AUDITOR,Lovelock & Lewes,BRGR
28,CHM, Kuldip Singh Dhingra,BRGR
29,COMP SEC, Aniruddha Sen,BRGR
30,YEAR OF INC, 1923,BRGR
31,BSE CODE, 509480,BRGR
32,FV (Rs), 1,BRGR
33,DIV YIELD (%), 0.3,BRGR
