,0,1,name
0,Price,255.5,MASM
1,Mkt Cap,18017.0,MASM
2,Vol,0.5,MASM
3,P/E,7.5,MASM
4,P/CF,6.5,MASM
5,EPS (TTM),34.2,MASM
6,% ch,1.4,MASM
7,No. of shares,70.53,MASM
8,% ch week,20.5,MASM
9,% ch 1-mth,14.8,MASM
10,% ch 12-mth,-31.2,MASM
11,52 week H/L,447.4/185.0,MASM
12,52weekHigh,447.4,MASM
13,52weekLow,185.0,MASM
14,Indian Promoters,58.5%,MASM
15,Foreign collaborators,0.0%,MASM
16,Indian inst/Mut Fund,6.9%,MASM
17,FIIs,12.2%,MASM
18,ADR/GDR,0.0%,MASM
19,Free float,22.5%,MASM
20,Shareholders,24747,MASM
21,Pledged promoter(s) holding,0.0%,MASM
22,REGD OFF,"Pipe Nagar, Sukeli, N.H. 17, B.K.G.Road, Taluka Roha, Distt. Raigad - 402 126",MASM
23,E-MAIL,pradeep@mahaseam.com,MASM
24,TELEPHONE,(02194) 238 511,MASM
25,SECTOR,STEEL & RELATED,MASM
26,TR AGENT,"Alankit Assignments, Alankit House, 2E/21, Jhandewalan Ext., New Delhi-55",MASM
27,AUDITOR,Kanodia Sanyal & Assoc.,MASM
28,CHM, D. P. Jindal,MASM
29,COMP SEC, D. C. Gupta,MASM
30,YEAR OF INC, 1988,MASM
31,BSE CODE, 500265,MASM
32,FV (Rs), 5,MASM
33,DIV YIELD (%), 2.2,MASM
