,0,1,name
0,Price,10.3,RCAP
1,Mkt Cap,2544.0,RCAP
2,Vol,497.0,RCAP
3,P/E,-0.4,RCAP
4,P/CF,0.2,RCAP
5,EPS (TTM),-28.1,RCAP
6,% ch,-2.5,RCAP
7,No. of shares,246.98,RCAP
8,% ch week,-4.9,RCAP
9,% ch 1-mth,-2.4,RCAP
10,% ch 12-mth,-71.7,RCAP
11,52 week H/L,38.6/3.7,RCAP
12,52weekHigh,38.6,RCAP
13,52weekLow,3.7,RCAP
14,Indian Promoters,54.1%,RCAP
15,Foreign collaborators,0.0%,RCAP
16,Indian inst/Mut Fund,7.7%,RCAP
17,FIIs,19.5%,RCAP
18,ADR/GDR,0.3%,RCAP
19,Free float,18.4%,RCAP
20,Shareholders,1056706,RCAP
21,Pledged promoter(s) holding,33.1%,RCAP
22,REGD OFF,"H Block, 1st Floor, Dhirubhai Ambani Knowledge City, Navi Mumbai-400 710",RCAP
23,E-MAIL,mohan_vellore@relianceinfo.com,RCAP
24,TELEPHONE,(022) 3047 9800,RCAP
25,SECTOR,DIVERSIFIED,RCAP
26,TR AGENT,"Karvy Computershare, 13 & 13C, Madhapur Village, Hyderabad-81",RCAP
27,AUDITOR,Chaturvedi & Shah,RCAP
28,CHM, Anil D. Ambani,RCAP
29,COMP SEC, V. R. Mohan,RCAP
30,YEAR OF INC, 1986,RCAP
31,BSE CODE, 500111,RCAP
32,FV (Rs), 10,RCAP
33,DIV YIELD (%), 109.2,RCAP
