,0,1,name
0,Price,3.6,HGTEL
1,Mkt Cap,6940.0,HGTEL
2,Vol,2.5,HGTEL
3,P/E,-0.2,HGTEL
4,P/CF,-0.1,HGTEL
5,EPS (TTM),-19.0,HGTEL
6,% ch,0.9,HGTEL
7,No. of shares,1954.93,HGTEL
8,% ch week,-1.1,HGTEL
9,% ch 1-mth,2.3,HGTEL
10,% ch 12-mth,33.0,HGTEL
11,52 week H/L,4.6/1.8,HGTEL
12,52weekHigh,4.6,HGTEL
13,52weekLow,1.8,HGTEL
14,Indian Promoters,63.1%,HGTEL
15,Foreign collaborators,11.8%,HGTEL
16,Indian inst/Mut Fund,0.2%,HGTEL
17,FIIs,0.7%,HGTEL
18,ADR/GDR,0.0%,HGTEL
19,Free float,24.2%,HGTEL
20,Shareholders,408334,HGTEL
21,Pledged promoter(s) holding,34.7%,HGTEL
22,REGD OFF,"Voltas Premises, T. B Kadam Marg, Chinchpokli, Mumbai - 400 033",HGTEL
23,E-MAIL,investor.relations@tatatel.co.in,HGTEL
24,TELEPHONE,(022) 6661 5445,HGTEL
25,SECTOR,TELECOM,HGTEL
26,TR AGENT,"TSR Darashaw, H. Moosa Patrawala Indl. Est., E. Moses Rd., Mumbai-11",HGTEL
27,AUDITOR,Deloitte Haskins & Sells,HGTEL
28,CHM, Kishor A. Chaukar,HGTEL
29,COMP SEC, Kiran Thacker,HGTEL
30,YEAR OF INC, 1996,HGTEL
31,BSE CODE, 532371,HGTEL
32,FV (Rs), 10,HGTEL
33,DIV YIELD (%), -,HGTEL
