,0,1,name
0,Price,24.4,MNPT
1,Mkt Cap,4197.0,MNPT
2,Vol,41.8,MNPT
3,P/E,10.9,MNPT
4,P/CF,6.3,MNPT
5,EPS (TTM),2.2,MNPT
6,% ch,3.2,MNPT
7,No. of shares,171.99,MNPT
8,% ch week,16.2,MNPT
9,% ch 1-mth,15.9,MNPT
10,% ch 12-mth,41.9,MNPT
11,52 week H/L,25.5/8.0,MNPT
12,52weekHigh,25.5,MNPT
13,52weekLow,8.0,MNPT
14,Indian Promoters,44.8%,MNPT
15,Foreign collaborators,0.0%,MNPT
16,Indian inst/Mut Fund,0.1%,MNPT
17,FIIs,1.3%,MNPT
18,ADR/GDR,0.0%,MNPT
19,Free float,53.8%,MNPT
20,Shareholders,136086,MNPT
21,Pledged promoter(s) holding,0.0%,MNPT
22,REGD OFF,"Spic House, 88, Mount Road, Guindy, Chennai - 600 032",MNPT
23,E-MAIL,ompanysecretary@manalipetro.com,MNPT
24,TELEPHONE,(044) 2594 1025,MNPT
25,SECTOR,PETROCHEMICALS,MNPT
26,TR AGENT,"Cameo Corp. Serv., Subramaniam Bldg., 1 Club Hse Rd., Chennai-02",MNPT
27,AUDITOR,Deloitte Haskins & Sells,MNPT
28,CHM, Ashwin C. Muthiah,MNPT
29,COMP SEC, R. Kothandaraman,MNPT
30,YEAR OF INC, 1900,MNPT
31,BSE CODE, 500268,MNPT
32,FV (Rs), 5,MNPT
33,DIV YIELD (%), 2.0,MNPT
