,0,1,name
0,Price,73.4,DLIK
1,Mkt Cap,1654.0,DLIK
2,Vol,7.4,DLIK
3,P/E,-68.0,DLIK
4,P/CF,-113.3,DLIK
5,EPS (TTM),-1.1,DLIK
6,% ch,2.1,DLIK
7,No. of shares,22.55,DLIK
8,% ch week,4.0,DLIK
9,% ch 1-mth,7.1,DLIK
10,% ch 12-mth,-7.2,DLIK
11,52 week H/L,100.9/50.0,DLIK
12,52weekHigh,100.9,DLIK
13,52weekLow,50.0,DLIK
14,Indian Promoters,74.5%,DLIK
15,Foreign collaborators,0.0%,DLIK
16,Indian inst/Mut Fund,0.0%,DLIK
17,FIIs,0.0%,DLIK
18,ADR/GDR,0.0%,DLIK
19,Free float,25.5%,DLIK
20,Shareholders,13671,DLIK
21,Pledged promoter(s) holding,0.0%,DLIK
22,REGD OFF,"L-7, Verna Industrial Estate, Verna Salcete, Goa - 403 722",DLIK
23,E-MAIL,company.secretary@smartlink.co.in,DLIK
24,TELEPHONE,(0832) 288 5450,DLIK
25,SECTOR,COMPUTERS & OFFICE EQUIPMENT,DLIK
26,TR AGENT,"Karvy Computershare, 17-24, Vithalrao Nagar, Madhapur, Hyderabad-81",DLIK
27,AUDITOR,Deliotte Haskins & Sells,DLIK
28,CHM, K. R. Naik (MD),DLIK
29,COMP SEC, K. G. Prabhu,DLIK
30,YEAR OF INC, 1993,DLIK
31,BSE CODE, 532419,DLIK
32,FV (Rs), 2,DLIK
33,DIV YIELD (%), -,DLIK
