,0,1,name
0,Price,184.5,RBL
1,Mkt Cap,93751.0,RBL
2,Vol,564.4,RBL
3,P/E,18.5,RBL
4,P/CF,3.2,RBL
5,EPS (TTM),9.9,RBL
6,% ch,0.2,RBL
7,No. of shares,508.28,RBL
8,% ch week,0.5,RBL
9,% ch 1-mth,0.8,RBL
10,% ch 12-mth,-51.0,RBL
11,52 week H/L,413.7/101.6,RBL
12,52weekHigh,413.7,RBL
13,52weekLow,101.6,RBL
14,Indian Promoters,45.5%,RBL
15,Foreign collaborators,0.0%,RBL
16,Indian inst/Mut Fund,19.4%,RBL
17,FIIs,27.1%,RBL
18,ADR/GDR,3.0%,RBL
19,Free float,100.0%,RBL
20,Shareholders,194231,RBL
21,Pledged promoter(s) holding,0.0%,RBL
22,REGD OFF,"9th floor, Techniplex complex, opp to veer sawarkar flyover, Goregaon West Mumbai 400062",RBL
23,E-MAIL,customercare@rblbank.com,RBL
24,TELEPHONE,+91 2316650214,RBL
25,SECTOR,BANKING,RBL
26,TR AGENT,Link Intime India Pvt. Ltd.,RBL
27,CHM, Vishwavir Ahuja,RBL
28,YEAR OF INC, 1943,RBL
29,BSE CODE, 540065,RBL
30,FV (Rs), 10,RBL
31,DIV YIELD (%), 1.2,RBL
