,0,1,name
0,Price,1963.3,ASPN
1,Mkt Cap,1883149.0,ASPN
2,Vol,110.2,ASPN
3,P/E,81.9,ASPN
4,P/CF,53.7,ASPN
5,EPS (TTM),24.0,ASPN
6,% ch,0.3,ASPN
7,No. of shares,959.20,ASPN
8,% ch week,6.9,ASPN
9,% ch 1-mth,14.7,ASPN
10,% ch 12-mth,22.9,ASPN
11,52 week H/L,"1,994.8/1,431.9",ASPN
12,52weekHigh,"1,994.8",ASPN
13,52weekLow,"1,431.9",ASPN
14,Indian Promoters,52.8%,ASPN
15,Foreign collaborators,0.0%,ASPN
16,Indian inst/Mut Fund,8.8%,ASPN
17,FIIs,18.1%,ASPN
18,ADR/GDR,0.0%,ASPN
19,Free float,20.3%,ASPN
20,Shareholders,147143,ASPN
21,Pledged promoter(s) holding,13.8%,ASPN
22,REGD OFF,"6A, Shantinagar, Santacruz (East), Mumbai - 400 055",ASPN
23,E-MAIL,investor.relations@asianpaints.com,ASPN
24,TELEPHONE,(022) 3981 8000,ASPN
25,SECTOR,PAINTS,ASPN
26,TR AGENT,"Sharepro Serv., 13 AB, Samhita Warehousing, 2nd Flr, Andheri (E), Mumbai-72",ASPN
27,AUDITOR,B S R & Co.,ASPN
28,CHM, Ashwin Choksi,ASPN
29,COMP SEC, Jayesh Merchant (CFO),ASPN
30,YEAR OF INC, 1945,ASPN
31,BSE CODE, 500820,ASPN
32,FV (Rs), 1,ASPN
33,DIV YIELD (%), 0.6,ASPN
