,0,1,name
0,Price,1468.4,PIDI
1,Mkt Cap,752790.0,PIDI
2,Vol,103.8,PIDI
3,P/E,89.6,PIDI
4,P/CF,70.9,PIDI
5,EPS (TTM),16.4,PIDI
6,% ch,0.8,PIDI
7,No. of shares,512.66,PIDI
8,% ch week,6.3,PIDI
9,% ch 1-mth,6.6,PIDI
10,% ch 12-mth,5.9,PIDI
11,52 week H/L,"1,709.9/1,186.1",PIDI
12,52weekHigh,"1,709.9",PIDI
13,52weekLow,"1,186.1",PIDI
14,Indian Promoters,69.5%,PIDI
15,Foreign collaborators,0.6%,PIDI
16,Indian inst/Mut Fund,3.5%,PIDI
17,FIIs,15.7%,PIDI
18,ADR/GDR,0.0%,PIDI
19,Free float,10.7%,PIDI
20,Shareholders,44398,PIDI
21,Pledged promoter(s) holding,0.0%,PIDI
22,REGD OFF,"7th Floor, Regent Chambers, Jamnalal Bajaj Marg, 208, Mumbai - 400 021",PIDI
23,E-MAIL,investor.relations@pidilite.co.in,PIDI
24,TELEPHONE,(022) 6769 7000,PIDI
25,SECTOR,CONSUMER PRODUCTS,PIDI
26,TR AGENT,"TSR Darashaw, H. Moosa Patrawala Ind. Est., E.Moses Rd., Mumbai-11",PIDI
27,AUDITOR,Haribhakti & Co.,PIDI
28,CHM, B. K. Parekh,PIDI
29,COMP SEC, Savithri Parekh,PIDI
30,YEAR OF INC, 1965,PIDI
31,BSE CODE, 500331,PIDI
32,FV (Rs), 1,PIDI
33,DIV YIELD (%), 0.4,PIDI
