,0,1,name
0,Price,6.5,PREN
1,Mkt Cap,451.0,PREN
2,Vol,8.0,PREN
3,P/E,-110.8,PREN
4,P/CF,-4.6,PREN
5,EPS (TTM),-0.1,PREN
6,% ch,-1.1,PREN
7,No. of shares,69.94,PREN
8,% ch week,4.2,PREN
9,% ch 1-mth,21.5,PREN
10,% ch 12-mth,-,PREN
11,52 week H/L,8.6/3.6,PREN
12,52weekHigh,8.6,PREN
13,52weekLow,3.6,PREN
14,Indian Promoters,32.9%,PREN
15,Foreign collaborators,0.0%,PREN
16,Indian inst/Mut Fund,0.0%,PREN
17,FIIs,2.3%,PREN
18,ADR/GDR,0.0%,PREN
19,Free float,64.9%,PREN
20,Shareholders,19090,PREN
21,Pledged promoter(s) holding,16.8%,PREN
22,REGD OFF,"8-2-293/82/A, No.1091, Near Peddamma Temple, Jubilee Hills, Hyderabad-33",PREN
23,E-MAIL,investorrelations@prajayengineers.com,PREN
24,TELEPHONE,(040) 6622 2999,PREN
25,SECTOR,CONSTRUCTION,PREN
26,TR AGENT,"Karvy Computershare, 17-24, Vithalrao Nagar, Madhapur, Hyderabad-81",PREN
27,AUDITOR,S. V. Rangan,PREN
28,CHM, D. Vijay Sen Reddy (MD),PREN
29,COMP SEC, D. Madhavi Latha,PREN
30,YEAR OF INC, 1086,PREN
31,BSE CODE, 531746,PREN
32,FV (Rs), 10,PREN
33,DIV YIELD (%), -,PREN
