,0,1,name
0,Price,6.1,ZNEWS
1,Mkt Cap,2213.0,ZNEWS
2,Vol,221.7,ZNEWS
3,P/E,-0.8,ZNEWS
4,P/CF,3.2,ZNEWS
5,EPS (TTM),-7.6,ZNEWS
6,% ch,-0.5,ZNEWS
7,No. of shares,362.15,ZNEWS
8,% ch week,5.2,ZNEWS
9,% ch 1-mth,4.8,ZNEWS
10,% ch 12-mth,-34.9,ZNEWS
11,52 week H/L,11.9/2.9,ZNEWS
12,52weekHigh,11.9,ZNEWS
13,52weekLow,2.9,ZNEWS
14,Indian Promoters,69.1%,ZNEWS
15,Foreign collaborators,0.0%,ZNEWS
16,Indian inst/Mut Fund,5.1%,ZNEWS
17,FIIs,6.1%,ZNEWS
18,ADR/GDR,0.0%,ZNEWS
19,Free float,19.7%,ZNEWS
20,Shareholders,103830,ZNEWS
21,Pledged promoter(s) holding,35.7%,ZNEWS
22,REGD OFF,"135, Continental Building, Dr. Annie Besant Road, Worli, Mumbai - 400 018",ZNEWS
23,E-MAIL,pushpal.sanghavi@zee.esselgroup.com,ZNEWS
24,TELEPHONE,(022) 2483 1234,ZNEWS
25,SECTOR,MEDIA,ZNEWS
26,TR AGENT,"Sharepro Serv., 13AB, Samhita Warehousing, 2nd Flr., Andheri (E), Mumbai-72",ZNEWS
27,AUDITOR,MGB & Co,ZNEWS
28,CHM, Subhash Chandra,ZNEWS
29,COMP SEC, Pushpal Sanghavi,ZNEWS
30,YEAR OF INC, 2006,ZNEWS
31,BSE CODE, 532794,ZNEWS
32,FV (Rs), 1,ZNEWS
33,DIV YIELD (%), -,ZNEWS
